product_id,product_name,hair_type,routine_type
7215,conditioner b 800,high porosity,Wash
305,hair mask g 833,scalp issues,Treatment
8395,hair mask k 791,scalp issues,Treatment
2262,conditioner f 719,low porosity,Wash
8761,shampoo e 784,high porosity,Wash
9831,shampoo m 679,low porosity,Wash
2865,conditioner f 736,low porosity,Wash
6139,hair mask o 395,high porosity,Treatment
8890,serum d 539,scalp issues,Treatment
9517,conditioner n 138,scalp issues,Wash
5287,serum l 402,high porosity,Treatment
1417,serum h 935,low porosity,Treatment
8658,shampoo m 629,low porosity,Wash
6745,hair mask o 185,high porosity,Treatment
9225,hair mask o 895,high porosity,Treatment
177,conditioner j 982,low porosity,Wash
9041,hair mask c 882,low porosity,Treatment
9372,hair mask c 841,low porosity,Treatment
6086,serum l 599,high porosity,Treatment
1372,shampoo e 822,high porosity,Wash
4639,conditioner f 433,low porosity,Wash
7449,hair mask g 431,scalp issues,Treatment
2420,hair mask k 233,scalp issues,Treatment
6366,shampoo i 670,high porosity,Wash
8787,hair mask c 321,low porosity,Treatment
6010,hair mask o 672,high porosity,Treatment
6692,serum d 858,scalp issues,Treatment
9128,shampoo i 386,high porosity,Wash
5822,serum h 508,low porosity,Treatment
3752,conditioner b 333,high porosity,Wash
5776,shampoo m 330,low porosity,Wash
7183,conditioner j 738,low porosity,Wash
8832,shampoo e 597,high porosity,Wash
681,hair mask c 174,low porosity,Treatment
8354,serum h 638,low porosity,Treatment
2279,serum l 25,high porosity,Treatment
2392,shampoo a 28,low porosity,Wash
2849,shampoo e 854,high porosity,Wash
6099,serum d 135,scalp issues,Treatment
9170,shampoo m 875,low porosity,Wash
1273,shampoo m 783,low porosity,Wash
4755,conditioner f 43,low porosity,Wash
8844,hair mask g 453,scalp issues,Treatment
8886,shampoo a 522,low porosity,Wash
6560,serum d 657,scalp issues,Treatment
8638,shampoo i 146,high porosity,Wash
7908,hair mask o 509,high porosity,Treatment
182,shampoo i 894,high porosity,Wash
7524,shampoo a 324,low porosity,Wash
8759,conditioner n 452,scalp issues,Wash
2054,conditioner n 767,scalp issues,Wash
5757,shampoo i 773,high porosity,Wash
1069,serum d 109,scalp issues,Treatment
760,shampoo a 682,low porosity,Wash
3334,serum d 699,scalp issues,Treatment
8281,hair mask k 562,scalp issues,Treatment
5801,hair mask c 53,low porosity,Treatment
1067,conditioner b 742,high porosity,Wash
2260,conditioner j 25,low porosity,Wash
1571,shampoo m 170,low porosity,Wash
4930,conditioner j 24,low porosity,Wash
8593,serum d 926,scalp issues,Treatment
860,hair mask g 43,scalp issues,Treatment
8151,hair mask o 396,high porosity,Treatment
531,conditioner n 708,scalp issues,Wash
9667,conditioner j 694,low porosity,Wash
263,shampoo a 388,low porosity,Wash
7258,conditioner n 345,scalp issues,Wash
6413,shampoo m 996,low porosity,Wash
6010,serum h 131,low porosity,Treatment
1449,serum d 803,scalp issues,Treatment
3955,hair mask k 109,scalp issues,Treatment
634,conditioner f 965,low porosity,Wash
1131,hair mask k 973,scalp issues,Treatment
2633,hair mask g 481,scalp issues,Treatment
1452,serum h 356,low porosity,Treatment
4005,hair mask k 616,scalp issues,Treatment
9144,shampoo m 332,low porosity,Wash
205,serum d 348,scalp issues,Treatment
7672,conditioner n 194,scalp issues,Wash
3936,conditioner j 982,low porosity,Wash
9347,serum l 195,high porosity,Treatment
4671,conditioner j 569,low porosity,Wash
9294,shampoo i 978,high porosity,Wash
8443,conditioner b 842,high porosity,Wash
6242,serum h 84,low porosity,Treatment
8545,serum l 247,high porosity,Treatment
7479,serum l 357,high porosity,Treatment
5990,shampoo i 396,high porosity,Wash
4778,hair mask c 113,low porosity,Treatment
6045,hair mask g 887,scalp issues,Treatment
9048,shampoo i 468,high porosity,Wash
6367,serum l 142,high porosity,Treatment
7555,conditioner f 800,low porosity,Wash
8522,serum l 239,high porosity,Treatment
1519,hair mask c 50,low porosity,Treatment
2076,serum h 122,low porosity,Treatment
69,hair mask g 569,scalp issues,Treatment
3534,serum h 687,low porosity,Treatment
8908,conditioner n 173,scalp issues,Wash
9084,serum d 851,scalp issues,Treatment
3352,hair mask g 516,scalp issues,Treatment
7587,conditioner n 884,scalp issues,Wash
1154,conditioner n 726,scalp issues,Wash
8724,conditioner f 354,low porosity,Wash
3442,conditioner n 491,scalp issues,Wash
970,shampoo e 767,high porosity,Wash
3635,conditioner f 163,low porosity,Wash
3424,hair mask g 727,scalp issues,Treatment
7030,hair mask k 858,scalp issues,Treatment
6907,shampoo a 268,low porosity,Wash
9853,hair mask g 887,scalp issues,Treatment
693,conditioner f 803,low porosity,Wash
4431,conditioner j 942,low porosity,Wash
9620,serum d 59,scalp issues,Treatment
4477,shampoo m 785,low porosity,Wash
3067,hair mask k 894,scalp issues,Treatment
6574,serum l 77,high porosity,Treatment
20,serum l 650,high porosity,Treatment
9585,hair mask o 198,high porosity,Treatment
5308,conditioner b 942,high porosity,Wash
4672,hair mask c 768,low porosity,Treatment
8707,shampoo a 469,low porosity,Wash
1992,hair mask g 595,scalp issues,Treatment
6144,shampoo a 424,low porosity,Wash
8803,shampoo e 345,high porosity,Wash
934,shampoo i 215,high porosity,Wash
3847,conditioner j 172,low porosity,Wash
2883,serum h 283,low porosity,Treatment
7986,hair mask g 531,scalp issues,Treatment
2047,hair mask g 174,scalp issues,Treatment
3972,hair mask k 223,scalp issues,Treatment
9859,shampoo m 402,low porosity,Wash
3106,shampoo e 569,high porosity,Wash
1912,hair mask k 316,scalp issues,Treatment
4338,hair mask o 804,high porosity,Treatment
1005,shampoo m 7,low porosity,Wash
107,serum l 478,high porosity,Treatment
6736,conditioner n 586,scalp issues,Wash
2924,conditioner f 539,low porosity,Wash
8494,conditioner b 909,high porosity,Wash
4268,conditioner b 320,high porosity,Wash
8107,shampoo e 897,high porosity,Wash
9731,conditioner j 26,low porosity,Wash
4840,conditioner f 217,low porosity,Wash
4052,shampoo e 130,high porosity,Wash
8873,shampoo e 922,high porosity,Wash
1353,hair mask g 398,scalp issues,Treatment
6731,hair mask c 208,low porosity,Treatment
559,shampoo e 175,high porosity,Wash
2490,shampoo i 469,high porosity,Wash
5598,conditioner b 100,high porosity,Wash
4457,hair mask c 437,low porosity,Treatment
7163,hair mask c 267,low porosity,Treatment
8793,shampoo e 316,high porosity,Wash
9822,serum h 7,low porosity,Treatment
5084,shampoo i 751,high porosity,Wash
9902,hair mask g 807,scalp issues,Treatment
6064,hair mask k 967,scalp issues,Treatment
3802,hair mask k 130,scalp issues,Treatment
4249,hair mask c 255,low porosity,Treatment
3180,conditioner j 130,low porosity,Wash
9327,conditioner b 317,high porosity,Wash
7398,hair mask o 369,high porosity,Treatment
2070,shampoo m 380,low porosity,Wash
3918,shampoo m 861,low porosity,Wash
4659,hair mask c 285,low porosity,Treatment
3796,shampoo a 959,low porosity,Wash
9058,hair mask o 427,high porosity,Treatment
5149,hair mask k 606,scalp issues,Treatment
7735,conditioner n 379,scalp issues,Wash
8848,conditioner f 474,low porosity,Wash
2375,hair mask o 759,high porosity,Treatment
9268,shampoo e 341,high porosity,Wash
6972,conditioner b 468,high porosity,Wash
2575,shampoo i 612,high porosity,Wash
3646,hair mask g 478,scalp issues,Treatment
3967,shampoo e 101,high porosity,Wash
8759,serum l 876,high porosity,Treatment
5811,hair mask k 994,scalp issues,Treatment
2289,shampoo e 641,high porosity,Wash
4781,serum d 69,scalp issues,Treatment
2982,shampoo i 340,high porosity,Wash
5750,serum l 214,high porosity,Treatment
496,shampoo e 285,high porosity,Wash
7171,shampoo i 262,high porosity,Wash
2366,shampoo a 322,low porosity,Wash
5589,serum d 266,scalp issues,Treatment
8019,conditioner f 948,low porosity,Wash
9809,conditioner b 9,high porosity,Wash
8947,serum h 879,low porosity,Treatment
832,shampoo m 188,low porosity,Wash
8504,serum l 734,high porosity,Treatment
9344,conditioner j 443,low porosity,Wash
6165,conditioner j 617,low porosity,Wash
6768,conditioner j 767,low porosity,Wash
9389,shampoo i 639,high porosity,Wash
9225,conditioner j 478,low porosity,Wash
2861,hair mask k 12,scalp issues,Treatment
8393,hair mask o 198,high porosity,Treatment
2677,serum l 759,high porosity,Treatment
2169,conditioner j 663,low porosity,Wash
7367,hair mask k 115,scalp issues,Treatment
3015,shampoo i 218,high porosity,Wash
194,shampoo i 906,high porosity,Wash
9478,shampoo a 611,low porosity,Wash
9,conditioner b 787,high porosity,Wash
6449,hair mask g 745,scalp issues,Treatment
7107,shampoo m 324,low porosity,Wash
4668,conditioner f 93,low porosity,Wash
1880,serum l 861,unknown,Treatment
4419,serum h 827,low porosity,Treatment
1469,conditioner j 923,low porosity,Wash
4673,conditioner n 748,scalp issues,Wash
5139,serum h 468,low porosity,Treatment
9796,hair mask o 210,high porosity,Treatment
4092,shampoo e 477,high porosity,Wash
8053,conditioner f 205,low porosity,Wash
3761,conditioner f 343,low porosity,Wash
162,conditioner j 699,low porosity,Wash
1997,hair mask c 269,low porosity,Treatment
9792,shampoo i 249,high porosity,Wash
3279,hair mask o 772,high porosity,Treatment
883,serum d 307,scalp issues,Treatment
3444,shampoo m 772,low porosity,Wash
6029,serum d 329,scalp issues,Treatment
2596,shampoo i 988,high porosity,Wash
9376,serum l 208,high porosity,Treatment
9344,conditioner n 493,scalp issues,Wash
4190,hair mask g 51,scalp issues,Treatment
8256,hair mask o 11,high porosity,Treatment
760,hair mask o 914,high porosity,Treatment
1416,conditioner f 382,low porosity,Wash
1633,serum h 825,low porosity,Treatment
4693,serum d 201,scalp issues,Treatment
50,shampoo a 777,low porosity,Wash
4886,conditioner f 591,low porosity,Wash
5829,serum h 344,low porosity,Treatment
3149,serum h 379,low porosity,Treatment
1595,shampoo m 531,low porosity,Wash
8740,shampoo i 874,high porosity,Wash
2156,conditioner j 680,low porosity,Wash
4088,serum l 539,high porosity,Treatment
6884,conditioner f 36,low porosity,Wash
5622,shampoo e 185,high porosity,Wash
361,hair mask o 848,high porosity,Treatment
4352,shampoo a 182,low porosity,Wash
5286,shampoo a 301,low porosity,Wash
2046,conditioner b 222,high porosity,Wash
6952,conditioner n 99,scalp issues,Wash
3373,serum h 737,low porosity,Treatment
5278,shampoo e 414,high porosity,Wash
2195,conditioner b 307,high porosity,Wash
4094,shampoo m 226,low porosity,Wash
9133,hair mask o 259,high porosity,Treatment
5211,conditioner j 403,low porosity,Wash
7741,shampoo e 467,high porosity,Wash
7226,shampoo i 542,high porosity,Wash
7849,shampoo a 295,low porosity,Wash
6468,hair mask k 387,scalp issues,Treatment
6082,serum d 201,scalp issues,Treatment
2461,serum h 838,low porosity,Treatment
7053,hair mask g 673,scalp issues,Treatment
9610,hair mask g 765,scalp issues,Treatment
6791,serum h 312,low porosity,Treatment
4328,shampoo i 139,high porosity,Wash
907,shampoo i 134,high porosity,Wash
8358,shampoo i 389,high porosity,Wash
8113,hair mask g 765,scalp issues,Treatment
3324,shampoo m 189,low porosity,Wash
72,conditioner n 812,scalp issues,Wash
2534,shampoo a 532,low porosity,Wash
544,shampoo a 707,low porosity,Wash
7165,hair mask c 922,low porosity,Treatment
1195,conditioner n 558,scalp issues,Wash
4626,shampoo i 508,high porosity,Wash
1185,serum d 572,scalp issues,Treatment
1233,hair mask g 49,scalp issues,Treatment
2352,conditioner f 420,low porosity,Wash
933,shampoo e 475,high porosity,Wash
2388,serum d 850,scalp issues,Treatment
9428,serum h 706,low porosity,Treatment
4976,shampoo a 302,low porosity,Wash
2073,serum l 888,high porosity,Treatment
5653,shampoo m 656,low porosity,Wash
227,conditioner f 277,low porosity,Wash
6026,conditioner n 917,scalp issues,Wash
4102,hair mask k 825,scalp issues,Treatment
3925,hair mask c 408,low porosity,Treatment
3117,hair mask g 74,scalp issues,Treatment
6666,serum h 856,low porosity,Treatment
461,shampoo a 621,low porosity,Wash
4725,hair mask g 562,scalp issues,Treatment
369,shampoo i 477,high porosity,Wash
5181,shampoo m 970,low porosity,Wash
9257,conditioner b 381,high porosity,Wash
2758,conditioner n 274,scalp issues,Wash
360,hair mask c 748,low porosity,Treatment
4422,conditioner j 460,low porosity,Wash
8577,conditioner b 231,high porosity,Wash
4371,shampoo i 813,high porosity,Wash
3283,serum h 830,low porosity,Treatment
7463,conditioner j 875,low porosity,Wash
6227,shampoo i 208,high porosity,Wash
4355,serum d 109,scalp issues,Treatment
9664,conditioner b 735,high porosity,Wash
4398,shampoo a 555,low porosity,Wash
6034,hair mask o 481,high porosity,Treatment
5678,conditioner f 250,low porosity,Wash
1747,conditioner j 238,low porosity,Wash
7834,conditioner n 440,scalp issues,Wash
2868,shampoo m 132,low porosity,Wash
9047,conditioner f 137,low porosity,Wash
9055,hair mask c 712,low porosity,Treatment
3619,shampoo i 381,high porosity,Wash
2583,hair mask c 671,low porosity,Treatment
2258,shampoo e 227,high porosity,Wash
8702,shampoo a 350,low porosity,Wash
3606,shampoo e 263,high porosity,Wash
2932,shampoo a 447,low porosity,Wash
7407,shampoo e 718,high porosity,Wash
1470,conditioner f 362,low porosity,Wash
8703,serum l 706,high porosity,Treatment
8666,conditioner j 571,low porosity,Wash
8527,hair mask g 324,scalp issues,Treatment
6134,shampoo e 426,high porosity,Wash
6759,shampoo i 416,high porosity,Wash
3906,conditioner j 636,low porosity,Wash
7121,serum l 733,high porosity,Treatment
6955,shampoo m 785,low porosity,Wash
9720,shampoo e 462,high porosity,Wash
7917,hair mask o 182,high porosity,Treatment
6211,conditioner j 461,low porosity,Wash
4866,serum l 177,high porosity,Treatment
5061,conditioner b 134,high porosity,Wash
4522,hair mask g 577,scalp issues,Treatment
2863,conditioner b 573,high porosity,Wash
1560,conditioner n 811,scalp issues,Wash
6004,conditioner n 26,scalp issues,Wash
9430,hair mask k 135,scalp issues,Treatment
391,serum d 86,scalp issues,Treatment
5013,serum h 233,low porosity,Treatment
1213,serum d 969,scalp issues,Treatment
2369,hair mask k 782,scalp issues,Treatment
1207,shampoo e 252,high porosity,Wash
4239,hair mask o 280,high porosity,Treatment
2991,hair mask k 326,scalp issues,Treatment
5433,hair mask g 910,scalp issues,Treatment
4020,conditioner n 571,scalp issues,Wash
7672,conditioner n 831,scalp issues,Wash
8794,conditioner f 635,low porosity,Wash
7003,conditioner n 972,scalp issues,Wash
7473,hair mask c 32,low porosity,Treatment
4521,serum d 577,scalp issues,Treatment
3838,hair mask g 175,scalp issues,Treatment
9748,hair mask o 374,high porosity,Treatment
8628,serum d 516,scalp issues,Treatment
5559,serum l 57,high porosity,Treatment
3244,conditioner j 844,low porosity,Wash
1983,shampoo m 315,low porosity,Wash
8718,shampoo i 684,unknown,Wash
6261,hair mask g 648,scalp issues,Treatment
6794,hair mask c 576,low porosity,Treatment
9072,shampoo m 183,low porosity,Wash
9142,hair mask g 697,scalp issues,Treatment
6506,hair mask c 91,low porosity,Treatment
6185,serum d 815,scalp issues,Treatment
1088,conditioner n 647,scalp issues,Wash
3284,shampoo a 962,low porosity,Wash
3117,hair mask c 523,low porosity,Treatment
7851,hair mask k 961,scalp issues,Treatment
757,serum h 250,low porosity,Treatment
4994,conditioner n 449,scalp issues,Wash
7210,conditioner b 91,high porosity,Wash
4473,serum d 883,scalp issues,Treatment
7479,serum l 837,high porosity,Treatment
5322,hair mask k 683,scalp issues,Treatment
7996,serum d 747,scalp issues,Treatment
547,shampoo a 224,low porosity,Wash
1269,serum d 742,scalp issues,Treatment
6341,shampoo e 322,high porosity,Wash
894,serum d 894,scalp issues,Treatment
4430,serum d 861,scalp issues,Treatment
6351,conditioner b 30,high porosity,Wash
858,serum l 51,high porosity,Treatment
7089,serum d 268,scalp issues,Treatment
8031,serum d 694,scalp issues,Treatment
2618,serum h 311,low porosity,Treatment
9057,conditioner b 376,high porosity,Wash
88,conditioner b 115,high porosity,Wash
9213,conditioner b 230,high porosity,Wash
8970,conditioner n 897,scalp issues,Wash
7904,shampoo i 807,high porosity,Wash
8081,hair mask k 939,scalp issues,Treatment
263,conditioner b 160,high porosity,Wash
4976,serum h 175,low porosity,Treatment
6548,shampoo e 597,high porosity,Wash
2986,conditioner f 467,low porosity,Wash
9943,hair mask k 821,scalp issues,Treatment
7537,hair mask g 452,scalp issues,Treatment
3929,conditioner j 534,low porosity,Wash
9833,shampoo e 431,high porosity,Wash
4702,serum h 942,low porosity,Treatment
3377,serum d 829,scalp issues,Treatment
288,conditioner n 333,scalp issues,Wash
5091,shampoo i 229,high porosity,Wash
6152,hair mask g 411,scalp issues,Treatment
8086,serum d 419,scalp issues,Treatment
932,shampoo i 415,high porosity,Wash
1318,shampoo e 718,high porosity,Wash
80,shampoo i 174,high porosity,Wash
908,conditioner n 353,scalp issues,Wash
2038,hair mask g 842,scalp issues,Treatment
9891,hair mask g 885,scalp issues,Treatment
4710,serum h 648,low porosity,Treatment
3066,conditioner n 329,scalp issues,Wash
888,hair mask k 148,scalp issues,Treatment
5043,hair mask g 732,scalp issues,Treatment
2967,hair mask k 255,scalp issues,Treatment
4408,shampoo m 801,low porosity,Wash
6588,hair mask g 479,scalp issues,Treatment
959,shampoo a 705,low porosity,Wash
854,shampoo a 819,low porosity,Wash
7877,shampoo m 844,low porosity,Wash
7839,hair mask c 713,low porosity,Treatment
6466,conditioner j 544,low porosity,Wash
9701,serum h 161,low porosity,Treatment
1230,conditioner n 839,scalp issues,Wash
691,serum d 920,scalp issues,Treatment
1696,conditioner j 614,low porosity,Wash
1286,hair mask c 724,low porosity,Treatment
5233,hair mask c 702,low porosity,Treatment
4010,shampoo i 367,high porosity,Wash
995,hair mask k 742,scalp issues,Treatment
247,conditioner j 75,low porosity,Wash
2805,hair mask g 404,scalp issues,Treatment
5761,shampoo a 206,low porosity,Wash
1709,conditioner j 931,low porosity,Wash
7159,shampoo m 9,low porosity,Wash
6203,shampoo i 519,high porosity,Wash
9451,conditioner f 807,low porosity,Wash
6096,shampoo e 113,high porosity,Wash
1669,serum h 611,low porosity,Treatment
2930,conditioner n 11,scalp issues,Wash
743,shampoo e 242,unknown,Wash
2399,conditioner j 495,low porosity,Wash
6378,conditioner j 343,low porosity,Wash
1693,conditioner b 278,high porosity,Wash
9874,hair mask g 951,scalp issues,Treatment
781,shampoo i 498,high porosity,Wash
8767,serum l 570,high porosity,Treatment
2441,hair mask c 438,low porosity,Treatment
1839,serum d 253,scalp issues,Treatment
9876,conditioner j 472,low porosity,Wash
9920,shampoo e 469,high porosity,Wash
1365,hair mask g 383,scalp issues,Treatment
3371,serum h 982,low porosity,Treatment
3309,hair mask k 346,scalp issues,Treatment
1819,shampoo m 264,low porosity,Wash
2147,serum h 205,low porosity,Treatment
9552,shampoo m 533,low porosity,Wash
1789,serum h 412,low porosity,Treatment
2513,shampoo e 804,high porosity,Wash
7922,serum l 314,high porosity,Treatment
3560,shampoo m 347,low porosity,Wash
8843,hair mask o 845,high porosity,Treatment
6268,hair mask k 771,scalp issues,Treatment
1121,shampoo i 262,high porosity,Wash
9772,hair mask c 438,low porosity,Treatment
4234,hair mask k 62,scalp issues,Treatment
7927,shampoo i 14,high porosity,Wash
6478,shampoo a 914,low porosity,Wash
5865,conditioner n 873,scalp issues,Wash
1700,hair mask c 483,low porosity,Treatment
2974,hair mask o 588,high porosity,Treatment
3300,shampoo i 360,high porosity,Wash
7062,shampoo a 828,low porosity,Wash
5676,shampoo i 209,high porosity,Wash
3182,serum h 368,low porosity,Treatment
2547,conditioner j 871,low porosity,Wash
6088,serum d 25,scalp issues,Treatment
2835,serum h 334,low porosity,Treatment
8358,shampoo m 633,low porosity,Wash
8601,conditioner f 134,low porosity,Wash
1135,serum l 518,high porosity,Treatment
2927,hair mask k 572,scalp issues,Treatment
8145,conditioner b 725,high porosity,Wash
601,hair mask k 372,scalp issues,Treatment
4449,shampoo a 494,low porosity,Wash
9795,shampoo m 322,low porosity,Wash
1469,conditioner b 525,high porosity,Wash
7249,serum l 572,high porosity,Treatment
5488,serum d 33,scalp issues,Treatment
1198,serum l 553,high porosity,Treatment
9354,conditioner n 596,scalp issues,Wash
8967,hair mask c 576,low porosity,Treatment
7899,serum d 124,scalp issues,Treatment
9834,hair mask o 328,high porosity,Treatment
1295,shampoo e 570,high porosity,Wash
8484,conditioner n 751,scalp issues,Wash
8588,shampoo e 48,high porosity,Wash
4132,serum l 47,high porosity,Treatment
4595,hair mask g 26,scalp issues,Treatment
8476,conditioner f 893,low porosity,Wash
283,conditioner b 285,high porosity,Wash
4981,conditioner j 50,low porosity,Wash
9933,shampoo i 80,high porosity,Wash
4456,hair mask o 486,high porosity,Treatment
5264,conditioner n 552,scalp issues,Wash
1256,serum l 391,high porosity,Treatment
1632,hair mask o 743,high porosity,Treatment
1728,shampoo m 631,low porosity,Wash
3891,conditioner n 653,scalp issues,Wash
532,conditioner b 129,high porosity,Wash
4333,hair mask c 247,low porosity,Treatment
4268,shampoo e 512,high porosity,Wash
2271,hair mask g 175,scalp issues,Treatment
99,conditioner n 610,scalp issues,Wash
6691,hair mask g 600,scalp issues,Treatment
3458,shampoo i 291,high porosity,Wash
7551,serum l 19,high porosity,Treatment
2016,hair mask o 233,high porosity,Treatment
4230,serum l 426,high porosity,Treatment
2932,conditioner n 571,scalp issues,Wash
5718,conditioner f 742,low porosity,Wash
6672,hair mask c 256,low porosity,Treatment
3951,shampoo i 420,high porosity,Wash
1238,conditioner n 210,scalp issues,Wash
5527,shampoo a 375,low porosity,Wash
9642,hair mask c 763,low porosity,Treatment
1323,serum l 234,high porosity,Treatment
4696,conditioner b 331,high porosity,Wash
6090,shampoo i 685,high porosity,Wash
5761,serum d 884,scalp issues,Treatment
7761,conditioner f 409,low porosity,Wash
5161,hair mask g 663,scalp issues,Treatment
1174,shampoo i 137,high porosity,Wash
6186,shampoo i 915,high porosity,Wash
5972,serum l 792,high porosity,Treatment
9302,hair mask o 768,high porosity,Treatment
2645,conditioner b 950,high porosity,Wash
3366,serum l 127,high porosity,Treatment
4557,shampoo m 958,low porosity,Wash
4027,conditioner f 983,low porosity,Wash
9443,hair mask g 354,scalp issues,Treatment
5179,hair mask c 982,low porosity,Treatment
492,hair mask k 565,scalp issues,Treatment
8504,serum h 666,low porosity,Treatment
4335,hair mask c 399,low porosity,Treatment
6512,shampoo a 198,low porosity,Wash
4319,shampoo i 787,high porosity,Wash
6924,conditioner n 782,scalp issues,Wash
6205,conditioner b 612,high porosity,Wash
8716,conditioner j 954,low porosity,Wash
6984,shampoo i 501,high porosity,Wash
670,shampoo a 529,low porosity,Wash
6057,conditioner f 61,low porosity,Wash
8967,shampoo i 999,high porosity,Wash
9069,hair mask g 498,scalp issues,Treatment
44,serum h 201,low porosity,Treatment
1779,conditioner n 279,scalp issues,Wash
3376,shampoo e 844,high porosity,Wash
8310,serum l 697,high porosity,Treatment
2177,shampoo m 301,low porosity,Wash
9413,shampoo e 521,high porosity,Wash
444,conditioner b 599,high porosity,Wash
1641,shampoo a 323,low porosity,Wash
5443,shampoo i 578,high porosity,Wash
8569,hair mask o 513,high porosity,Treatment
7794,hair mask c 856,low porosity,Treatment
8662,hair mask g 918,scalp issues,Treatment
7477,conditioner j 718,low porosity,Wash
4141,conditioner f 443,low porosity,Wash
1593,serum l 389,high porosity,Treatment
7808,hair mask c 398,low porosity,Treatment
455,shampoo a 854,low porosity,Wash
2361,hair mask k 791,scalp issues,Treatment
4106,conditioner j 909,low porosity,Wash
492,conditioner j 280,low porosity,Wash
6992,conditioner b 789,high porosity,Wash
2308,hair mask c 370,low porosity,Treatment
6163,serum d 441,scalp issues,Treatment
232,hair mask k 112,scalp issues,Treatment
8539,shampoo a 321,low porosity,Wash
2325,conditioner n 78,scalp issues,Wash
9606,hair mask g 118,scalp issues,Treatment
2745,conditioner n 281,scalp issues,Wash
3445,conditioner j 397,low porosity,Wash
6227,conditioner b 20,high porosity,Wash
227,conditioner b 29,high porosity,Wash
2560,shampoo e 680,high porosity,Wash
9599,shampoo e 52,high porosity,Wash
4393,conditioner f 656,low porosity,Wash
8783,hair mask o 829,high porosity,Treatment
2055,hair mask o 372,high porosity,Treatment
1651,hair mask o 36,high porosity,Treatment
9313,serum l 223,high porosity,Treatment
5884,hair mask g 190,scalp issues,Treatment
6026,shampoo i 760,high porosity,Wash
4682,shampoo i 513,high porosity,Wash
7445,hair mask o 840,high porosity,Treatment
5736,conditioner b 398,high porosity,Wash
3081,hair mask k 443,scalp issues,Treatment
6240,shampoo m 450,low porosity,Wash
7819,conditioner n 971,scalp issues,Wash
7856,conditioner j 945,low porosity,Wash
8352,serum l 328,high porosity,Treatment
3443,shampoo i 690,high porosity,Wash
1638,shampoo e 95,high porosity,Wash
5935,shampoo i 73,high porosity,Wash
9693,conditioner j 128,low porosity,Wash
7247,hair mask g 804,scalp issues,Treatment
2845,conditioner n 422,scalp issues,Wash
2070,hair mask k 577,scalp issues,Treatment
1987,serum l 183,high porosity,Treatment
5327,shampoo e 586,high porosity,Wash
7670,shampoo i 538,high porosity,Wash
9836,conditioner f 909,low porosity,Wash
7696,shampoo m 17,low porosity,Wash
1879,shampoo a 658,low porosity,Wash
6210,conditioner b 605,high porosity,Wash
9382,serum h 568,low porosity,Treatment
7234,conditioner b 796,high porosity,Wash
1705,serum l 701,high porosity,Treatment
8772,conditioner j 594,low porosity,Wash
2146,serum h 45,low porosity,Treatment
3702,hair mask k 776,scalp issues,Treatment
9883,conditioner n 152,scalp issues,Wash
3938,hair mask g 511,scalp issues,Treatment
2952,conditioner n 975,scalp issues,Wash
8570,hair mask c 491,low porosity,Treatment
7219,conditioner n 355,scalp issues,Wash
2464,conditioner j 478,low porosity,Wash
6224,hair mask c 827,low porosity,Treatment
4976,hair mask g 380,scalp issues,Treatment
5420,conditioner j 363,low porosity,Wash
9941,hair mask g 729,scalp issues,Treatment
6192,hair mask g 19,scalp issues,Treatment
7684,serum h 627,low porosity,Treatment
559,hair mask o 118,high porosity,Treatment
6157,conditioner b 939,high porosity,Wash
9097,conditioner b 341,high porosity,Wash
1049,serum h 420,low porosity,Treatment
5289,conditioner b 759,high porosity,Wash
9343,shampoo a 700,low porosity,Wash
9606,shampoo a 546,low porosity,Wash
4131,shampoo a 127,low porosity,Wash
2777,conditioner b 401,high porosity,Wash
8875,hair mask g 43,scalp issues,Treatment
2969,hair mask o 736,high porosity,Treatment
2289,conditioner b 55,high porosity,Wash
7743,shampoo a 446,low porosity,Wash
1822,conditioner j 872,low porosity,Wash
3040,hair mask k 549,scalp issues,Treatment
7536,serum l 793,high porosity,Treatment
800,hair mask o 80,high porosity,Treatment
1269,conditioner j 286,low porosity,Wash
7688,hair mask g 698,scalp issues,Treatment
8388,conditioner n 819,scalp issues,Wash
3960,shampoo a 667,low porosity,Wash
7067,shampoo a 707,low porosity,Wash
6935,hair mask c 561,low porosity,Treatment
4644,conditioner b 635,high porosity,Wash
3363,conditioner b 853,high porosity,Wash
5414,hair mask c 785,low porosity,Treatment
1246,serum l 960,high porosity,Treatment
6439,serum l 730,high porosity,Treatment
167,conditioner n 854,scalp issues,Wash
6490,serum l 527,high porosity,Treatment
7194,conditioner f 101,low porosity,Wash
8390,serum d 364,scalp issues,Treatment
2577,conditioner j 527,low porosity,Wash
9141,serum d 122,scalp issues,Treatment
2267,serum h 847,low porosity,Treatment
5691,serum d 219,scalp issues,Treatment
4456,hair mask o 982,high porosity,Treatment
8593,serum d 465,scalp issues,Treatment
2060,conditioner j 663,low porosity,Wash
2797,hair mask g 853,scalp issues,Treatment
8009,hair mask o 154,high porosity,Treatment
4652,shampoo e 49,high porosity,Wash
89,shampoo i 340,high porosity,Wash
4797,serum h 891,low porosity,Treatment
7198,conditioner b 337,high porosity,Wash
9430,serum l 659,high porosity,Treatment
3991,hair mask o 677,high porosity,Treatment
9845,shampoo e 791,high porosity,Wash
7718,hair mask k 516,scalp issues,Treatment
4559,serum h 30,low porosity,Treatment
4608,conditioner j 339,low porosity,Wash
