product_id,product_name,skin_type,product_category,price_range
4218,Serum J 356,Dry,Serum,High
7787,Sunscreen R 45,Dry,Sunscreen,Medium
2734,Toner D 873,Sensitive,Toner,Low
390,Cleanser L 950,Sensitive,Cleanser,Medium
7320,Moisturizer F 885,Dry,Moisturizer,Medium
988,Serum J 141,Dry,Serum,High
7218,Cleanser Q 711,Oily,Cleanser,Low
1279,Toner D 475,Sensitive,Toner,Low
5447,Moisturizer K 760,Normal,Moisturizer,Low
4711,Serum E 285,Oily,Serum,High
8944,Moisturizer F 391,Dry,Moisturizer,Medium
2282,Moisturizer A 171,Oily,Moisturizer,Low
7581,Toner N 79,Dry,Toner,Low
9371,Toner D 449,Sensitive,Toner,Low
7388,Moisturizer A 476,Oily,Moisturizer,Low
9322,Toner I 199,Oily,Toner,Medium
5853,Toner S 902,Normal,Toner,Medium
2108,Serum J 98,Dry,Serum,High
3806,Moisturizer P 378,Sensitive,Moisturizer,Medium
2350,Toner S 746,Normal,Toner,Medium
4376,Serum J 909,Dry,Serum,High
9936,Toner D 876,Sensitive,Toner,Low
7183,Sunscreen H 313,Sensitive,Sunscreen,Medium
2006,Toner S 171,Normal,Toner,Medium
6193,Cleanser Q 15,Oily,Cleanser,Low
9318,Toner D 476,Sensitive,Toner,Low
2856,Serum E 611,Oily,Serum,High
4962,Serum E 776,Oily,Serum,High
7673,Cleanser Q 471,Oily,Cleanser,Low
8959,Cleanser G 396,Normal,Cleanser,Low
977,Cleanser Q 825,Oily,Cleanser,Low
7581,Sunscreen R 418,Dry,Sunscreen,Medium
8059,Cleanser L 688,Sensitive,Cleanser,Medium
1511,Sunscreen H 81,Sensitive,Sunscreen,Medium
4293,Toner I 166,Oily,Toner,Medium
7017,Toner N 315,Dry,Toner,Low
6224,Cleanser G 998,Normal,Cleanser,Low
4040,Sunscreen H 769,Sensitive,Sunscreen,Medium
9141,Sunscreen M 305,Oily,Sunscreen,Medium
2798,Cleanser G 959,Normal,Cleanser,Low
974,Cleanser G 921,Normal,Cleanser,Low
8614,Serum J 418,Dry,Serum,High
7305,Moisturizer F 589,Dry,Moisturizer,Medium
3926,Sunscreen C 839,Normal,Sunscreen,Medium
5835,Serum T 29,Sensitive,Serum,High
6060,Sunscreen H 19,Sensitive,Sunscreen,Medium
620,Moisturizer A 836,Oily,Moisturizer,Low
3923,Cleanser G 722,Normal,Cleanser,Low
5893,Serum J 755,Dry,Serum,High
4243,Sunscreen M 790,Oily,Sunscreen,Medium
6550,Cleanser B 431,Dry,Cleanser,Medium
109,Moisturizer K 405,Normal,Moisturizer,Low
3394,Toner N 256,Dry,Toner,Low
449,Sunscreen H 195,Sensitive,Sunscreen,Medium
3564,Toner N 105,Dry,Toner,Low
2429,Sunscreen C 478,Normal,Sunscreen,Medium
4675,Sunscreen C 805,Normal,Sunscreen,Medium
9671,Moisturizer A 75,Oily,Moisturizer,Low
1825,Sunscreen M 842,Oily,Sunscreen,Medium
4709,Serum J 253,Dry,Serum,High
5747,Cleanser L 434,Sensitive,Cleanser,Medium
4088,Sunscreen H 569,Sensitive,Sunscreen,Medium
5151,Moisturizer F 485,Dry,Moisturizer,Medium
1756,Moisturizer P 607,Sensitive,Moisturizer,Medium
5136,Sunscreen M 666,Oily,Sunscreen,Medium
7227,Serum T 978,Sensitive,Serum,High
4856,Toner S 374,Normal,Toner,Medium
4912,Moisturizer P 949,Sensitive,Moisturizer,Medium
8597,Moisturizer A 9,Oily,Moisturizer,Low
8318,Cleanser G 735,Normal,Cleanser,Low
7747,Cleanser B 443,Dry,Cleanser,Medium
1668,Toner S 605,Normal,Toner,Medium
5282,Sunscreen C 599,Normal,Sunscreen,Medium
4568,Cleanser B 907,Dry,Cleanser,Medium
2588,Cleanser B 508,Dry,Cleanser,Medium
6639,Sunscreen R 454,Dry,Sunscreen,Medium
5719,Toner D 644,Sensitive,Toner,Low
7543,Serum T 187,Sensitive,Serum,High
7493,Cleanser B 705,Dry,Cleanser,Medium
823,Sunscreen M 81,Oily,Sunscreen,Medium
3407,Cleanser G 333,Normal,Cleanser,Low
7836,Toner D 802,Sensitive,Toner,Low
5816,Cleanser G 860,Normal,Cleanser,Low
3099,Serum T 717,Sensitive,Serum,High
4325,Serum T 790,Sensitive,Serum,High
3206,Serum E 628,Oily,Serum,High
8106,Cleanser Q 653,Oily,Cleanser,Low
7051,Moisturizer P 598,Sensitive,Moisturizer,Medium
6327,Cleanser L 335,Sensitive,Cleanser,Medium
612,Cleanser Q 145,Oily,Cleanser,Low
2015,Moisturizer P 308,Sensitive,Moisturizer,Medium
2927,Serum J 644,Dry,Serum,High
4638,Serum O 98,Normal,Serum,High
3923,Serum J 546,Dry,Serum,High
7965,Moisturizer A 613,Oily,Moisturizer,Low
9299,Cleanser G 699,Normal,Cleanser,Low
1787,Serum T 267,Sensitive,Serum,High
6285,Moisturizer K 780,Normal,Moisturizer,Low
1156,Moisturizer A 431,Oily,Moisturizer,Low
3132,Moisturizer F 125,Dry,Moisturizer,Medium
1313,Serum J 412,Dry,Serum,High
3730,Serum J 592,Dry,Serum,High
1504,Moisturizer K 79,Normal,Moisturizer,Low
9739,Serum O 210,Normal,Serum,High
3248,Toner S 550,Normal,Toner,Medium
4853,Serum T 663,Sensitive,Serum,High
9044,Serum T 4,Sensitive,Serum,High
7545,Serum O 244,Normal,Serum,High
8618,Cleanser L 908,Sensitive,Cleanser,Medium
1826,Cleanser G 605,Normal,Cleanser,Low
3804,Serum O 224,Normal,Serum,High
9087,Cleanser B 172,Dry,Cleanser,Medium
5020,Sunscreen H 245,Sensitive,Sunscreen,Medium
7234,Cleanser L 235,Sensitive,Cleanser,Medium
7488,Sunscreen R 359,Dry,Sunscreen,Medium
8792,Cleanser L 615,Sensitive,Cleanser,Medium
2176,Serum E 443,Oily,Serum,High
4466,Moisturizer K 448,Normal,Moisturizer,Low
4416,Cleanser Q 192,Oily,Cleanser,Low
2298,Cleanser B 312,Dry,Cleanser,Medium
1960,Moisturizer K 91,Normal,Moisturizer,Low
8537,Sunscreen C 820,Normal,Sunscreen,Medium
7149,Moisturizer P 621,Sensitive,Moisturizer,Medium
9415,Cleanser B 302,Dry,Cleanser,Medium
2293,Moisturizer K 802,Normal,Moisturizer,Low
4910,Cleanser B 799,Dry,Cleanser,Medium
2551,Toner S 214,Normal,Toner,Medium
3954,Cleanser Q 725,Oily,Cleanser,Low
7746,Cleanser B 994,Dry,Cleanser,Medium
8774,Cleanser G 786,Normal,Cleanser,Low
7904,Toner I 520,Oily,Toner,Medium
2052,Cleanser Q 773,Oily,Cleanser,Low
6146,Sunscreen R 779,Dry,Sunscreen,Medium
1908,Toner S 376,Normal,Toner,Medium
8991,Serum T 587,Sensitive,Serum,High
2589,Serum J 87,Dry,Serum,High
8007,Moisturizer F 591,Dry,Moisturizer,Medium
4336,Cleanser G 586,Normal,Cleanser,Low
3185,Moisturizer A 867,Oily,Moisturizer,Low
6573,Toner D 709,Sensitive,Toner,Low
1261,Toner N 741,Dry,Toner,Low
9763,Sunscreen H 893,Sensitive,Sunscreen,Medium
6009,Toner D 480,Sensitive,Toner,Low
8330,Toner D 493,Sensitive,Toner,Low
2116,Toner D 744,Sensitive,Toner,Low
1780,Sunscreen M 559,Oily,Sunscreen,Medium
1034,Sunscreen H 434,Sensitive,Sunscreen,Medium
7832,Cleanser G 256,Normal,Cleanser,Low
6478,Sunscreen M 773,Oily,Sunscreen,Medium
5529,Toner N 637,Dry,Toner,Low
1152,Toner I 400,Oily,Toner,Medium
4543,Sunscreen R 663,Dry,Sunscreen,Medium
1764,Moisturizer P 80,Sensitive,Moisturizer,Medium
7213,Sunscreen M 202,Oily,Sunscreen,Medium
7130,Moisturizer K 309,Normal,Moisturizer,Low
5450,Sunscreen H 196,Sensitive,Sunscreen,Medium
8673,Serum E 125,Oily,Serum,High
811,Sunscreen M 629,Oily,Sunscreen,Medium
8428,Serum T 298,Sensitive,Serum,High
9336,Serum T 454,Sensitive,Serum,High
498,Toner I 609,Oily,Toner,Medium
3658,Sunscreen R 57,Dry,Sunscreen,Medium
906,Sunscreen C 151,Normal,Sunscreen,Medium
2757,Toner S 690,Normal,Toner,Medium
227,Sunscreen C 908,Normal,Sunscreen,Medium
4661,Moisturizer A 176,Oily,Moisturizer,Low
9966,Sunscreen M 863,Oily,Sunscreen,Medium
9875,Cleanser Q 887,Oily,Cleanser,Low
7832,Sunscreen R 169,Dry,Sunscreen,Medium
26,Sunscreen R 273,Dry,Sunscreen,Medium
7549,Moisturizer P 109,Sensitive,Moisturizer,Medium
7809,Serum J 945,Dry,Serum,High
2696,Sunscreen C 965,Normal,Sunscreen,Medium
7407,Moisturizer A 399,Oily,Moisturizer,Low
2361,Sunscreen C 749,Normal,Sunscreen,Medium
7961,Moisturizer A 507,Oily,Moisturizer,Low
9869,Serum T 665,Sensitive,Serum,High
4791,Serum E 299,Oily,Serum,High
3018,Serum J 577,Dry,Serum,High
2170,Serum E 244,Oily,Serum,High
5362,Moisturizer K 786,Normal,Moisturizer,Low
1279,Sunscreen C 88,Normal,Sunscreen,Medium
3543,Sunscreen C 923,Normal,Sunscreen,Medium
1880,Serum J 333,Dry,Serum,High
9783,Sunscreen C 209,Normal,Sunscreen,Medium
2871,Toner I 663,Oily,Toner,Medium
5566,Moisturizer P 551,Sensitive,Moisturizer,Medium
5450,Toner I 969,Oily,Toner,Medium
7641,Sunscreen R 87,Dry,Sunscreen,Medium
5591,Moisturizer F 110,Dry,Moisturizer,Medium
797,Cleanser B 699,Dry,Cleanser,Medium
841,Toner D 42,Sensitive,Toner,Low
5968,Moisturizer P 301,Sensitive,Moisturizer,Medium
5813,Moisturizer A 287,Oily,Moisturizer,Low
7185,Moisturizer K 96,Normal,Moisturizer,Low
5317,Toner S 164,Normal,Toner,Medium
9959,Cleanser L 889,Sensitive,Cleanser,Medium
3576,Serum J 456,Dry,Serum,High
2537,Sunscreen C 717,Normal,Sunscreen,Medium
4941,Moisturizer F 987,Dry,Moisturizer,Medium
4375,Sunscreen M 356,Oily,Sunscreen,Medium
8653,Cleanser G 503,Normal,Cleanser,Low
8729,Sunscreen C 754,Normal,Sunscreen,Medium
6961,Serum O 891,Normal,Serum,High
6166,Moisturizer F 845,Dry,Moisturizer,Medium
6963,Serum T 370,Sensitive,Serum,High
4247,Toner S 594,Normal,Toner,Medium
2545,Cleanser G 981,Normal,Cleanser,Low
2973,Moisturizer P 3,Sensitive,Moisturizer,Medium
7565,Sunscreen M 621,Oily,Sunscreen,Medium
7423,Moisturizer K 560,Normal,Moisturizer,Low
9495,Toner S 752,Normal,Toner,Medium
49,Moisturizer A 697,Oily,Moisturizer,Low
7255,Toner S 448,Normal,Toner,Medium
2100,Serum T 256,Sensitive,Serum,High
8883,Serum J 296,Dry,Serum,High
9548,Toner I 813,Oily,Toner,Medium
1749,Cleanser B 696,Dry,Cleanser,Medium
4791,Toner D 527,Sensitive,Toner,Low
2391,Moisturizer A 792,Oily,Moisturizer,Low
956,Cleanser B 148,Dry,Cleanser,Medium
6013,Toner D 570,Sensitive,Toner,Low
1454,Moisturizer A 650,Oily,Moisturizer,Low
4438,Sunscreen M 912,Oily,Sunscreen,Medium
8975,Sunscreen H 325,Sensitive,Sunscreen,Medium
7835,Sunscreen H 619,Sensitive,Sunscreen,Medium
7722,Sunscreen H 443,Sensitive,Sunscreen,Medium
5334,Sunscreen H 719,Sensitive,Sunscreen,Medium
9875,Cleanser G 701,Normal,Cleanser,Low
3576,Cleanser B 601,Dry,Cleanser,Medium
8598,Cleanser L 65,Sensitive,Cleanser,Medium
9540,Moisturizer P 100,Sensitive,Moisturizer,Medium
6275,Sunscreen M 807,Oily,Sunscreen,Medium
5055,Cleanser Q 156,Oily,Cleanser,Low
6615,Moisturizer F 932,Dry,Moisturizer,Medium
9568,Serum T 763,Sensitive,Serum,High
8112,Toner N 218,Dry,Toner,Low
9726,Cleanser B 645,Dry,Cleanser,Medium
3178,Sunscreen H 149,Sensitive,Sunscreen,Medium
6285,Cleanser L 367,Sensitive,Cleanser,Medium
7575,Cleanser L 257,Sensitive,Cleanser,Medium
3298,Toner I 823,Oily,Toner,Medium
460,Sunscreen C 204,Normal,Sunscreen,Medium
5766,Cleanser L 834,Sensitive,Cleanser,Medium
8142,Cleanser L 729,Sensitive,Cleanser,Medium
2795,Sunscreen R 999,Dry,Sunscreen,Medium
8464,Cleanser Q 195,Oily,Cleanser,Low
8127,Sunscreen R 940,Dry,Sunscreen,Medium
8596,Serum J 250,Dry,Serum,High
5675,Sunscreen R 990,Dry,Sunscreen,Medium
4366,Sunscreen R 719,Dry,Sunscreen,Medium
8605,Sunscreen R 184,Dry,Sunscreen,Medium
9432,Serum T 831,Sensitive,Serum,High
2555,Sunscreen H 425,Sensitive,Sunscreen,Medium
6178,Cleanser B 803,Dry,Cleanser,Medium
3819,Moisturizer F 769,Dry,Moisturizer,Medium
9732,Moisturizer K 25,Normal,Moisturizer,Low
2193,Sunscreen R 382,Dry,Sunscreen,Medium
3218,Moisturizer P 908,Sensitive,Moisturizer,Medium
9897,Serum J 834,Dry,Serum,High
564,Toner I 474,Oily,Toner,Medium
5260,Toner N 509,Dry,Toner,Low
4951,Sunscreen M 80,Oily,Sunscreen,Medium
8436,Sunscreen C 21,Normal,Sunscreen,Medium
5106,Cleanser Q 442,Oily,Cleanser,Low
6624,Toner D 971,Sensitive,Toner,Low
2589,Sunscreen R 257,Dry,Sunscreen,Medium
9763,Cleanser B 84,Dry,Cleanser,Medium
3601,Serum E 389,Oily,Serum,High
5938,Moisturizer A 962,Oily,Moisturizer,Low
6730,Sunscreen C 120,Normal,Sunscreen,Medium
9267,Sunscreen R 231,Dry,Sunscreen,Medium
8058,Serum O 715,Normal,Serum,High
5971,Toner I 337,Oily,Toner,Medium
3977,Serum E 193,Oily,Serum,High
300,Sunscreen M 301,Oily,Sunscreen,Medium
5789,Serum O 360,Normal,Serum,High
1744,Moisturizer A 826,Oily,Moisturizer,Low
7592,Moisturizer K 800,Normal,Moisturizer,Low
878,Cleanser G 148,Normal,Cleanser,Low
8586,Sunscreen H 928,Sensitive,Sunscreen,Medium
3678,Toner D 281,Sensitive,Toner,Low
8385,Serum J 125,Dry,Serum,High
4368,Cleanser Q 935,Oily,Cleanser,Low
628,Serum J 43,Dry,Serum,High
8784,Cleanser G 444,Normal,Cleanser,Low
6936,Moisturizer K 840,Normal,Moisturizer,Low
1699,Toner S 852,Normal,Toner,Medium
5505,Toner N 701,Dry,Toner,Low
2914,Cleanser L 748,Sensitive,Cleanser,Medium
8248,Cleanser G 982,Normal,Cleanser,Low
1953,Cleanser G 707,Normal,Cleanser,Low
1891,Sunscreen M 426,Oily,Sunscreen,Medium
738,Moisturizer F 631,Dry,Moisturizer,Medium
5130,Toner I 701,Oily,Toner,Medium
2027,Sunscreen C 331,Normal,Sunscreen,Medium
5824,Moisturizer A 841,Oily,Moisturizer,Low
8501,Sunscreen R 294,Dry,Sunscreen,Medium
7404,Moisturizer K 128,Normal,Moisturizer,Low
7561,Moisturizer A 842,Oily,Moisturizer,Low
8412,Serum O 160,Normal,Serum,High
8830,Cleanser Q 740,Oily,Cleanser,Low
7965,Moisturizer P 660,Sensitive,Moisturizer,Medium
5053,Serum E 73,Oily,Serum,High
7818,Sunscreen M 713,Oily,Sunscreen,Medium
6935,Cleanser G 604,Normal,Cleanser,Low
1105,Cleanser B 447,Dry,Cleanser,Medium
8547,Sunscreen H 390,Sensitive,Sunscreen,Medium
631,Serum O 802,Normal,Serum,High
4128,Cleanser B 854,Dry,Cleanser,Medium
8840,Moisturizer A 414,Oily,Moisturizer,Low
7055,Toner S 445,Normal,Toner,Medium
9081,Toner N 798,Dry,Toner,Low
983,Cleanser B 653,Dry,Cleanser,Medium
849,Sunscreen C 413,Normal,Sunscreen,Medium
5182,Cleanser L 599,Sensitive,Cleanser,Medium
3238,Serum J 728,Dry,Serum,High
3493,Moisturizer A 269,Oily,Moisturizer,Low
49,Toner D 719,Sensitive,Toner,Low
8977,Serum O 675,Normal,Serum,High
1084,Moisturizer K 329,Normal,Moisturizer,Low
8294,Moisturizer F 661,Dry,Moisturizer,Medium
8403,Sunscreen C 461,Normal,Sunscreen,Medium
4454,Cleanser G 89,Normal,Cleanser,Low
7597,Toner D 574,Sensitive,Toner,Low
337,Cleanser Q 50,Oily,Cleanser,Low
5742,Cleanser L 295,Sensitive,Cleanser,Medium
3860,Sunscreen M 456,Oily,Sunscreen,Medium
4387,Cleanser G 148,Normal,Cleanser,Low
4409,Cleanser L 411,Sensitive,Cleanser,Medium
3172,Sunscreen H 189,Sensitive,Sunscreen,Medium
2893,Toner N 328,Dry,Toner,Low
4944,Moisturizer K 433,Normal,Moisturizer,Low
7821,Cleanser B 796,Dry,Cleanser,Medium
6205,Cleanser B 170,Dry,Cleanser,Medium
1872,Cleanser G 132,Normal,Cleanser,Low
203,Cleanser L 254,Sensitive,Cleanser,Medium
886,Toner I 924,Oily,Toner,Medium
3875,Serum O 660,Normal,Serum,High
8236,Toner I 739,Oily,Toner,Medium
4932,Toner I 283,Oily,Toner,Medium
6662,Toner D 412,Sensitive,Toner,Low
3890,Cleanser Q 539,Oily,Cleanser,Low
288,Serum T 977,Sensitive,Serum,High
749,Sunscreen R 695,Dry,Sunscreen,Medium
423,Serum O 665,Normal,Serum,High
1057,Toner I 413,Oily,Toner,Medium
8162,Serum J 762,Dry,Serum,High
3505,Cleanser B 664,Dry,Cleanser,Medium
5662,Toner I 302,Oily,Toner,Medium
9293,Cleanser Q 630,Oily,Cleanser,Low
2818,Cleanser G 141,Normal,Cleanser,Low
1726,Sunscreen R 247,Dry,Sunscreen,Medium
330,Toner N 284,Dry,Toner,Low
4398,Serum J 778,Dry,Serum,High
1982,Moisturizer F 60,Dry,Moisturizer,Medium
6817,Sunscreen H 73,Sensitive,Sunscreen,Medium
8610,Toner N 323,Dry,Toner,Low
2396,Sunscreen R 404,Dry,Sunscreen,Medium
3730,Serum J 795,Dry,Serum,High
1086,Serum T 147,Sensitive,Serum,High
7988,Toner D 573,Sensitive,Toner,Low
6391,Moisturizer F 386,Dry,Moisturizer,Medium
6822,Serum E 855,Oily,Serum,High
1065,Moisturizer P 46,Sensitive,Moisturizer,Medium
318,Toner S 354,Normal,Toner,Medium
883,Cleanser G 34,Normal,Cleanser,Low
9331,Sunscreen M 24,Oily,Sunscreen,Medium
6204,Cleanser Q 777,Oily,Cleanser,Low
3528,Serum J 691,Dry,Serum,High
9509,Cleanser B 678,Dry,Cleanser,Medium
1825,Moisturizer F 187,Dry,Moisturizer,Medium
1847,Cleanser B 259,Dry,Cleanser,Medium
9913,Moisturizer K 524,Normal,Moisturizer,Low
253,Moisturizer K 519,Normal,Moisturizer,Low
5460,Serum E 948,Oily,Serum,High
9413,Cleanser G 81,Normal,Cleanser,Low
6163,Sunscreen M 614,Oily,Sunscreen,Medium
4307,Serum E 246,Oily,Serum,High
2902,Moisturizer K 523,Normal,Moisturizer,Low
814,Moisturizer A 599,Oily,Moisturizer,Low
92,Moisturizer P 495,Sensitive,Moisturizer,Medium
5046,Serum T 123,Sensitive,Serum,High
9654,Toner I 328,Oily,Toner,Medium
7724,Moisturizer K 887,Normal,Moisturizer,Low
696,Sunscreen C 901,Normal,Sunscreen,Medium
9074,Cleanser G 899,Normal,Cleanser,Low
1543,Moisturizer A 690,Oily,Moisturizer,Low
3138,Sunscreen H 897,Sensitive,Sunscreen,Medium
7595,Moisturizer P 928,Sensitive,Moisturizer,Medium
3764,Cleanser L 501,Sensitive,Cleanser,Medium
9654,Toner N 141,Dry,Toner,Low
1469,Sunscreen R 1,Dry,Sunscreen,Medium
4248,Moisturizer P 78,Sensitive,Moisturizer,Medium
1298,Sunscreen M 198,Oily,Sunscreen,Medium
7431,Sunscreen R 40,Dry,Sunscreen,Medium
9316,Moisturizer P 647,Sensitive,Moisturizer,Medium
6826,Cleanser L 573,Sensitive,Cleanser,Medium
7247,Toner D 336,Sensitive,Toner,Low
5757,Moisturizer K 554,Normal,Moisturizer,Low
965,Serum O 400,Normal,Serum,High
5687,Serum J 482,Dry,Serum,High
8402,Sunscreen R 48,Dry,Sunscreen,Medium
6076,Sunscreen M 732,Oily,Sunscreen,Medium
3083,Cleanser Q 114,Oily,Cleanser,Low
3666,Moisturizer P 553,Sensitive,Moisturizer,Medium
8444,Cleanser B 909,Dry,Cleanser,Medium
2613,Cleanser L 830,Sensitive,Cleanser,Medium
9903,Sunscreen M 737,Oily,Sunscreen,Medium
7829,Sunscreen R 932,Dry,Sunscreen,Medium
6384,Serum J 954,Dry,Serum,High
2854,Serum J 407,Dry,Serum,High
133,Moisturizer F 780,Dry,Moisturizer,Medium
3717,Cleanser Q 598,Oily,Cleanser,Low
7740,Serum T 788,Sensitive,Serum,High
2395,Cleanser L 536,Sensitive,Cleanser,Medium
3759,Sunscreen C 360,Normal,Sunscreen,Medium
788,Serum T 903,Sensitive,Serum,High
6885,Cleanser L 181,Sensitive,Cleanser,Medium
3032,Cleanser G 139,Normal,Cleanser,Low
8587,Sunscreen C 349,Normal,Sunscreen,Medium
375,Toner D 341,Sensitive,Toner,Low
4527,Serum O 17,Normal,Serum,High
9867,Toner S 712,Normal,Toner,Medium
9769,Serum J 962,Dry,Serum,High
9159,Cleanser L 919,Sensitive,Cleanser,Medium
1898,Serum T 216,Sensitive,Serum,High
6206,Toner S 817,Normal,Toner,Medium
2214,Cleanser G 936,Normal,Cleanser,Low
1993,Serum E 554,Oily,Serum,High
8452,Cleanser Q 179,Oily,Cleanser,Low
9798,Toner I 76,Oily,Toner,Medium
3840,Moisturizer P 814,Sensitive,Moisturizer,Medium
2338,Toner D 744,Sensitive,Toner,Low
8224,Sunscreen R 305,Dry,Sunscreen,Medium
4172,Serum E 333,Oily,Serum,High
5716,Moisturizer P 465,Sensitive,Moisturizer,Medium
547,Cleanser Q 400,Oily,Cleanser,Low
1430,Moisturizer A 659,Oily,Moisturizer,Low
2132,Serum O 594,Normal,Serum,High
9657,Moisturizer A 432,Oily,Moisturizer,Low
7143,Cleanser Q 645,Oily,Cleanser,Low
3341,Cleanser G 879,Normal,Cleanser,Low
3189,Cleanser Q 592,Oily,Cleanser,Low
5774,Moisturizer K 660,Normal,Moisturizer,Low
8556,Sunscreen C 656,Normal,Sunscreen,Medium
5378,Moisturizer A 821,Oily,Moisturizer,Low
4870,Sunscreen H 532,Sensitive,Sunscreen,Medium
9923,Toner S 448,Normal,Toner,Medium
2219,Serum T 900,Sensitive,Serum,High
418,Cleanser B 441,Dry,Cleanser,Medium
4935,Serum O 654,Normal,Serum,High
8228,Sunscreen H 590,Sensitive,Sunscreen,Medium
3166,Sunscreen C 582,Normal,Sunscreen,Medium
7042,Serum E 384,Oily,Serum,High
9090,Toner D 534,Sensitive,Toner,Low
9199,Moisturizer A 253,Oily,Moisturizer,Low
3333,Cleanser L 983,Sensitive,Cleanser,Medium
5172,Serum J 180,Dry,Serum,High
4540,Toner D 120,Sensitive,Toner,Low
9768,Toner S 818,Normal,Toner,Medium
7912,Toner S 747,Normal,Toner,Medium
2858,Toner S 736,Normal,Toner,Medium
1076,Cleanser L 731,Sensitive,Cleanser,Medium
995,Cleanser Q 136,Oily,Cleanser,Low
8922,Moisturizer P 20,Sensitive,Moisturizer,Medium
5080,Cleanser Q 862,Oily,Cleanser,Low
9345,Serum O 264,Normal,Serum,High
9940,Cleanser L 95,Sensitive,Cleanser,Medium
8559,Cleanser B 142,Dry,Cleanser,Medium
3295,Toner D 722,Sensitive,Toner,Low
9144,Moisturizer F 682,Dry,Moisturizer,Medium
8716,Toner D 102,Sensitive,Toner,Low
3990,Cleanser G 238,Normal,Cleanser,Low
4448,Moisturizer F 965,Dry,Moisturizer,Medium
9160,Cleanser G 189,Normal,Cleanser,Low
7290,Serum J 638,Dry,Serum,High
6885,Cleanser B 782,Dry,Cleanser,Medium
5118,Sunscreen H 954,Sensitive,Sunscreen,Medium
2951,Moisturizer A 423,Oily,Moisturizer,Low
4839,Cleanser G 150,Normal,Cleanser,Low
9407,Toner N 814,Dry,Toner,Low
5536,Serum J 837,Dry,Serum,High
4738,Moisturizer K 273,Normal,Moisturizer,Low
3747,Cleanser B 83,Dry,Cleanser,Medium
8338,Cleanser Q 394,Oily,Cleanser,Low
7032,Cleanser G 244,Normal,Cleanser,Low
7449,Moisturizer K 231,Normal,Moisturizer,Low
9726,Serum J 281,Dry,Serum,High
2844,Sunscreen H 869,Sensitive,Sunscreen,Medium
9853,Cleanser L 108,Sensitive,Cleanser,Medium
5897,Cleanser G 812,Normal,Cleanser,Low
9741,Sunscreen C 438,Normal,Sunscreen,Medium
1484,Cleanser Q 893,Oily,Cleanser,Low
6800,Cleanser L 723,Sensitive,Cleanser,Medium
3946,Moisturizer P 244,Sensitive,Moisturizer,Medium
3588,Moisturizer A 684,Oily,Moisturizer,Low
4632,Cleanser G 452,Normal,Cleanser,Low
7137,Moisturizer A 395,Oily,Moisturizer,Low
7352,Cleanser B 985,Dry,Cleanser,Medium
8525,Cleanser G 185,Normal,Cleanser,Low
5234,Moisturizer P 713,Sensitive,Moisturizer,Medium
285,Sunscreen M 516,Oily,Sunscreen,Medium
3525,Moisturizer K 142,Normal,Moisturizer,Low
7508,Serum T 624,Sensitive,Serum,High
4001,Moisturizer P 437,Sensitive,Moisturizer,Medium
101,Serum J 678,Dry,Serum,High
5565,Cleanser L 853,Sensitive,Cleanser,Medium
461,Moisturizer P 990,Sensitive,Moisturizer,Medium
5289,Toner S 26,Normal,Toner,Medium
3206,Cleanser Q 885,Oily,Cleanser,Low
3044,Toner I 460,Oily,Toner,Medium
3784,Cleanser L 81,Sensitive,Cleanser,Medium
570,Serum O 505,Normal,Serum,High
1290,Cleanser Q 475,Oily,Cleanser,Low
12,Toner D 28,Sensitive,Toner,Low
3608,Serum O 303,Normal,Serum,High
5299,Sunscreen H 71,Sensitive,Sunscreen,Medium
5892,Serum J 246,Dry,Serum,High
2283,Cleanser B 259,Dry,Cleanser,Medium
4505,Cleanser Q 987,Oily,Cleanser,Low
4644,Toner N 411,Dry,Toner,Low
6645,Moisturizer A 502,Oily,Moisturizer,Low
5146,Sunscreen M 324,Oily,Sunscreen,Medium
8816,Toner I 73,Oily,Toner,Medium
5123,Sunscreen H 797,Sensitive,Sunscreen,Medium
3511,Moisturizer A 112,Oily,Moisturizer,Low
2705,Sunscreen M 255,Oily,Sunscreen,Medium
2351,Moisturizer A 749,Oily,Moisturizer,Low
5264,Moisturizer A 296,Oily,Moisturizer,Low
1223,Cleanser Q 777,Oily,Cleanser,Low
8434,Cleanser G 373,Normal,Cleanser,Low
4262,Sunscreen M 892,Oily,Sunscreen,Medium
596,Sunscreen H 676,Sensitive,Sunscreen,Medium
8133,Serum J 880,Dry,Serum,High
4984,Moisturizer P 609,Sensitive,Moisturizer,Medium
1226,Sunscreen H 150,Sensitive,Sunscreen,Medium
340,Sunscreen R 245,Dry,Sunscreen,Medium
6551,Moisturizer A 63,Oily,Moisturizer,Low
6036,Cleanser B 902,Dry,Cleanser,Medium
996,Moisturizer A 942,Oily,Moisturizer,Low
2931,Moisturizer P 555,Sensitive,Moisturizer,Medium
6603,Toner D 621,Sensitive,Toner,Low
4365,Serum O 768,Normal,Serum,High
7659,Serum O 444,Normal,Serum,High
6042,Cleanser B 804,Dry,Cleanser,Medium
7016,Toner I 583,Oily,Toner,Medium
8808,Cleanser G 309,Normal,Cleanser,Low
5454,Moisturizer K 491,Normal,Moisturizer,Low
4119,Toner D 272,Sensitive,Toner,Low
2341,Cleanser B 21,Dry,Cleanser,Medium
9712,Toner S 144,Normal,Toner,Medium
4330,Moisturizer A 421,Oily,Moisturizer,Low
6724,Sunscreen R 125,Dry,Sunscreen,Medium
