user_id,gender,age,height_cm,weight_kg,body_type,skin_tone,hair_type,hair_color
U2542,Female,24,166,72,Apple,Dark,Straight,Black
U2543,Female,25,151,50,Hourglass,Fair,Straight,Black
U2544,Female,26,175,59,Rectangle,Medium,Straight,Brown
U2545,Female,30,151,62,Athletic,Medium,Straight,Black
U2546,Female,25,150,63,Rectangle,Dark,Curly,Blonde
U2547,Female,25,172,67,Hourglass,Medium,Curly,Brown
U2548,Female,25,151,54,Athletic,Dark,Curly,Blonde
U2549,Female,22,161,50,Rectangle,Fair,Straight,Blonde
U2550,Female,32,159,46,Hourglass,Medium,Curly,Black
U2551,Female,24,148,47,Apple,Dark,Wavy,Blonde
U2552,Female,18,156,75,Rectangle,Dark,Straight,Blonde
U2553,Female,19,161,47,Pear,Medium,Wavy,Brown
U2554,Female,34,174,70,Apple,Fair,Straight,Blonde
U2555,Female,34,152,66,Rectangle,Medium,Straight,Blonde
U2556,Female,33,148,53,Hourglass,Fair,Curly,Blonde
U2557,Female,27,147,71,Apple,Fair,Curly,Blonde
U2558,Female,30,175,74,Hourglass,Medium,Wavy,Blonde
U2559,Female,29,164,63,Hourglass,Fair,Wavy,Black
U2560,Female,33,175,67,Apple,Dark,Wavy,Black
U2561,Female,33,161,51,Hourglass,Dark,Straight,Black
U2562,Female,27,155,55,Rectangle,Medium,Straight,Blonde
U2563,Female,19,172,57,Apple,Fair,Wavy,Blonde
U2564,Female,24,157,47,Athletic,Dark,Straight,Black
U2565,Female,24,152,66,Athletic,Fair,Straight,Blonde
U2566,Female,30,156,70,Hourglass,Medium,Curly,Brown
U2567,Female,23,147,60,Pear,Fair,Wavy,Brown
U2568,Female,23,160,72,Apple,Fair,Wavy,Black
U2569,Female,34,171,72,Athletic,Medium,Straight,Brown
U2570,Female,35,146,50,Apple,Dark,Straight,Black
U2571,Female,23,169,68,Athletic,Fair,Wavy,Black
U2572,Female,27,160,51,Apple,Medium,Wavy,Blonde
U2573,Female,23,156,51,Apple,Dark,Curly,Black
U2574,Female,22,175,55,Pear,Medium,Curly,Black
U2575,Female,21,164,68,Athletic,Dark,Curly,Black
U2576,Female,20,165,45,Athletic,Fair,Wavy,Brown
U2577,Female,18,153,60,Athletic,Fair,Straight,Brown
U2578,Female,23,158,58,Pear,Fair,Wavy,Black
U2579,Female,26,147,61,Hourglass,Fair,Curly,Blonde
U2580,Female,27,160,70,Pear,Fair,Wavy,Brown
U2581,Female,30,148,53,Athletic,Fair,Wavy,Brown
U2582,Female,33,160,61,Apple,Dark,Straight,Blonde
U2583,Female,26,148,75,Hourglass,Medium,Straight,Black
U2584,Female,22,161,60,Rectangle,Dark,Curly,Blonde
U2585,Female,27,145,73,Rectangle,Medium,Curly,Blonde
U2586,Female,25,161,48,Hourglass,Medium,Straight,Black
U2587,Female,26,171,60,Athletic,Dark,Wavy,Blonde
U2588,Female,29,166,58,Apple,Dark,Straight,Black
U2589,Female,22,165,54,Hourglass,Medium,Curly,Blonde
U2590,Female,29,167,47,Pear,Dark,Curly,Brown
U2591,Female,34,158,54,Hourglass,Medium,Curly,Black
U2592,Female,33,174,70,Hourglass,Fair,Straight,Black
U2593,Female,29,147,63,Apple,Fair,Straight,Black
U2594,Female,26,163,55,Pear,Dark,Curly,Brown
U2595,Female,22,158,68,Apple,Dark,Wavy,Blonde
U2596,Female,26,150,45,Apple,Fair,Curly,Black
U2597,Female,21,153,74,Pear,Fair,Curly,Black
U2598,Female,27,156,64,Apple,Fair,Wavy,Blonde
U2599,Female,33,146,65,Rectangle,Fair,Straight,Blonde
U2600,Female,24,153,64,Apple,Dark,Straight,Brown
U2601,Female,30,157,63,Pear,Dark,Straight,Black
U2602,Female,27,166,75,Apple,Fair,Wavy,Blonde
U2603,Female,20,147,72,Athletic,Medium,Curly,Blonde
U2604,Female,32,158,52,Hourglass,Medium,Curly,Black
U2605,Female,25,167,62,Hourglass,Medium,Straight,Brown
U2606,Female,30,156,75,Hourglass,Dark,Wavy,Blonde
U2607,Female,18,155,57,Hourglass,Dark,Curly,Blonde
U2608,Female,33,146,68,Apple,Fair,Wavy,Blonde
U2609,Female,33,173,73,Apple,Medium,Straight,Blonde
U2610,Female,28,165,75,Pear,Dark,Wavy,Black
U2611,Female,30,145,72,Hourglass,Fair,Curly,Brown
U2612,Female,33,157,55,Hourglass,Fair,Wavy,Blonde
U2613,Female,25,164,75,Apple,Dark,Curly,Black
U2614,Female,18,174,52,Apple,Fair,Wavy,Brown
U2615,Female,29,150,49,Rectangle,Dark,Straight,Brown
U2616,Female,20,151,71,Athletic,Dark,Curly,Brown
U2617,Female,26,155,57,Rectangle,Medium,Curly,Brown
U2618,Female,30,147,67,Apple,Fair,Wavy,Blonde
U2619,Female,25,150,65,Rectangle,Medium,Wavy,Brown
U2620,Female,18,162,74,Rectangle,Fair,Straight,Black
U2621,Female,29,157,68,Rectangle,Medium,Straight,Black
U2622,Female,19,172,68,Rectangle,Fair,Curly,Brown
U2623,Female,25,158,52,Athletic,Medium,Straight,Brown
U2624,Female,25,157,65,Apple,Medium,Straight,Black
U2625,Female,35,167,52,Pear,Medium,Straight,Black
U2626,Female,29,160,52,Rectangle,Dark,Straight,Brown
U2627,Female,27,154,57,Hourglass,Dark,Straight,Black
U2628,Female,23,175,57,Hourglass,Fair,Straight,Brown
U2629,Female,32,163,73,Hourglass,Dark,Curly,Blonde
U2630,Female,25,162,59,Apple,Fair,Curly,Brown
U2631,Female,31,171,75,Apple,Fair,Straight,Blonde
U2632,Female,30,145,71,Athletic,Dark,Curly,Brown
U2633,Female,34,172,53,Pear,Medium,Curly,Black
U2634,Female,21,152,49,Hourglass,Fair,Curly,Black
U2635,Female,30,175,73,Athletic,Dark,Wavy,Blonde
U2636,Female,33,148,61,Apple,Medium,Wavy,Brown
U2637,Female,29,158,75,Apple,Dark,Wavy,Black
U2638,Female,25,148,63,Rectangle,Dark,Curly,Blonde
U2639,Female,19,152,62,Athletic,Medium,Straight,Blonde
U2640,Female,25,163,54,Rectangle,Medium,Curly,Blonde
U2641,Female,27,165,69,Hourglass,Dark,Wavy,Brown
U2642,Female,25,170,54,Pear,Fair,Wavy,Blonde
U2643,Female,22,171,63,Hourglass,Medium,Curly,Blonde
U2644,Female,31,155,48,Hourglass,Medium,Curly,Brown
U2645,Female,24,150,73,Rectangle,Fair,Wavy,Black
U2646,Female,26,171,68,Hourglass,Medium,Wavy,Brown
U2647,Female,29,152,70,Apple,Medium,Curly,Black
U2648,Female,18,165,69,Hourglass,Dark,Wavy,Black
U2649,Female,34,175,58,Hourglass,Medium,Straight,Black
U2650,Female,30,150,54,Rectangle,Medium,Straight,Blonde
U2651,Female,29,164,62,Hourglass,Fair,Straight,Brown
U2652,Female,31,150,71,Pear,Medium,Straight,Black
U2653,Female,35,170,74,Apple,Medium,Wavy,Black
U2654,Female,22,161,72,Rectangle,Dark,Straight,Brown
U2655,Female,27,150,68,Athletic,Fair,Wavy,Brown
U2656,Female,18,154,60,Rectangle,Fair,Straight,Blonde
U2657,Female,18,164,56,Athletic,Fair,Wavy,Black
U2658,Female,18,169,50,Athletic,Dark,Curly,Black
U2659,Female,27,171,70,Apple,Dark,Straight,Black
U2660,Female,18,164,70,Rectangle,Fair,Straight,Blonde
U2661,Female,29,163,46,Rectangle,Medium,Wavy,Black
U2662,Female,34,151,54,Apple,Medium,Curly,Blonde
U2663,Female,28,165,51,Rectangle,Medium,Straight,Black
U2664,Female,26,166,53,Pear,Medium,Straight,Black
U2665,Female,19,148,63,Athletic,Fair,Curly,Brown
U2666,Female,18,160,56,Rectangle,Fair,Wavy,Brown
U2667,Female,21,149,60,Apple,Medium,Straight,Blonde
U2668,Female,31,146,72,Pear,Medium,Straight,Black
U2669,Female,25,170,49,Apple,Fair,Curly,Brown
U2670,Female,26,168,64,Pear,Dark,Wavy,Black
U2671,Female,22,161,46,Apple,Dark,Wavy,Black
U2672,Female,33,170,64,Hourglass,Dark,Straight,Brown
U2673,Female,19,159,59,Rectangle,Fair,Wavy,Brown
U2674,Female,30,163,69,Apple,Medium,Curly,Brown
U2675,Female,34,165,45,Athletic,Fair,Curly,Brown
U2676,Female,22,173,65,Athletic,Medium,Curly,Black
U2677,Female,23,161,50,Hourglass,Medium,Wavy,Brown
U2678,Female,26,163,54,Rectangle,Dark,Straight,Blonde
U2679,Female,22,146,71,Athletic,Fair,Curly,Black
U2680,Female,20,174,45,Athletic,Fair,Wavy,Blonde
U2681,Female,34,170,61,Hourglass,Fair,Curly,Black
U2682,Female,29,173,49,Hourglass,Dark,Curly,Brown
U2683,Female,31,173,56,Rectangle,Fair,Curly,Black
U2684,Female,22,153,74,Hourglass,Dark,Curly,Black
U2685,Female,31,153,73,Athletic,Dark,Wavy,Brown
U2686,Female,32,170,64,Rectangle,Dark,Curly,Blonde
U2687,Female,33,151,61,Athletic,Dark,Curly,Blonde
U2688,Female,22,171,52,Pear,Fair,Curly,Blonde
U2689,Female,30,147,74,Apple,Fair,Straight,Brown
U2690,Female,20,175,60,Pear,Dark,Curly,Blonde
U2691,Female,30,154,75,Apple,Fair,Straight,Brown
U2692,Female,26,165,69,Pear,Medium,Wavy,Black
U2693,Female,18,166,45,Athletic,Dark,Straight,Brown
U2694,Female,35,146,59,Athletic,Fair,Straight,Brown
U2695,Female,20,158,52,Athletic,Fair,Wavy,Black
U2696,Female,33,155,49,Pear,Fair,Wavy,Blonde
U2697,Female,30,150,48,Athletic,Medium,Straight,Black
U2698,Female,20,152,68,Hourglass,Medium,Curly,Black
U2699,Female,25,155,67,Athletic,Dark,Straight,Brown
U2700,Female,33,161,61,Athletic,Dark,Straight,Blonde
U2701,Female,21,169,74,Pear,Fair,Wavy,Brown
U2702,Female,19,157,63,Athletic,Dark,Curly,Black
U2703,Female,29,166,63,Rectangle,Medium,Curly,Black
U2704,Female,20,174,48,Pear,Dark,Straight,Black
U2705,Female,22,167,65,Rectangle,Fair,Curly,Blonde
U2706,Female,25,174,57,Hourglass,Dark,Curly,Brown
U2707,Female,23,165,56,Rectangle,Medium,Wavy,Black
U2708,Female,31,168,75,Pear,Dark,Wavy,Brown
U2709,Female,31,162,53,Pear,Medium,Curly,Black
U2710,Female,21,152,74,Athletic,Dark,Straight,Brown
U2711,Female,19,159,48,Apple,Fair,Curly,Blonde
U2712,Female,24,149,64,Hourglass,Fair,Wavy,Blonde
U2713,Female,27,153,70,Hourglass,Fair,Curly,Blonde
U2714,Female,27,149,60,Rectangle,Dark,Wavy,Brown
U2715,Female,28,146,75,Apple,Fair,Straight,Black
U2716,Female,29,153,56,Rectangle,Dark,Curly,Black
U2717,Female,31,152,51,Hourglass,Medium,Curly,Blonde
U2718,Female,35,173,51,Pear,Dark,Wavy,Blonde
U2719,Female,19,173,68,Apple,Fair,Straight,Brown
U2720,Female,32,175,54,Athletic,Fair,Curly,Brown
U2721,Female,26,170,70,Pear,Dark,Wavy,Brown
U2722,Female,31,161,71,Hourglass,Fair,Curly,Blonde
U2723,Female,27,166,58,Rectangle,Fair,Straight,Blonde
U2724,Female,27,158,58,Pear,Fair,Curly,Black
U2725,Female,26,162,57,Hourglass,Medium,Straight,Brown
U2726,Female,29,152,63,Apple,Dark,Curly,Black
U2727,Female,28,165,47,Pear,Medium,Wavy,Blonde
U2728,Female,34,165,64,Rectangle,Dark,Straight,Black
U2729,Female,18,158,63,Pear,Medium,Straight,Brown
U2730,Female,22,165,73,Apple,Fair,Straight,Blonde
U2731,Female,19,167,69,Hourglass,Fair,Curly,Blonde
U2732,Female,21,171,60,Pear,Dark,Wavy,Blonde
U2733,Female,31,155,46,Pear,Dark,Straight,Blonde
U2734,Female,25,151,70,Hourglass,Medium,Curly,Brown
U2735,Female,19,152,48,Athletic,Fair,Curly,Black
U2736,Female,27,146,48,Rectangle,Dark,Straight,Blonde
U2737,Female,18,154,75,Athletic,Medium,Wavy,Brown
U2738,Female,20,174,72,Apple,Medium,Wavy,Black
U2739,Female,26,157,59,Rectangle,Fair,Wavy,Blonde
U2740,Female,31,168,62,Hourglass,Fair,Curly,Brown
U2741,Female,23,166,52,Apple,Dark,Wavy,Brown
U2742,Female,22,161,67,Athletic,Medium,Straight,Black
U2743,Female,31,146,68,Pear,Fair,Curly,Blonde
U2744,Female,25,151,68,Pear,Medium,Curly,Black
U2745,Female,29,164,50,Apple,Dark,Curly,Blonde
U2746,Female,27,167,52,Pear,Dark,Wavy,Blonde
U2747,Female,24,161,75,Athletic,Fair,Straight,Blonde
U2748,Female,20,156,51,Athletic,Dark,Curly,Black
U2749,Female,35,165,59,Apple,Dark,Curly,Brown
U2750,Female,19,148,75,Rectangle,Dark,Straight,Black
U2751,Female,25,173,72,Pear,Fair,Wavy,Blonde
U2752,Female,29,157,74,Athletic,Dark,Straight,Black
U2753,Female,25,160,50,Rectangle,Fair,Curly,Brown
U2754,Female,22,175,73,Apple,Medium,Wavy,Black
U2755,Female,22,172,61,Pear,Dark,Curly,Black
U2756,Female,26,148,54,Pear,Dark,Straight,Blonde
U2757,Female,22,155,58,Rectangle,Fair,Wavy,Black
U2758,Female,27,145,54,Apple,Dark,Straight,Blonde
U2759,Female,28,148,53,Hourglass,Dark,Wavy,Black
U2760,Female,33,155,64,Athletic,Dark,Wavy,Black
U2761,Female,20,165,74,Hourglass,Fair,Straight,Black
U2762,Female,22,166,63,Athletic,Fair,Curly,Black
U2763,Female,30,162,53,Rectangle,Dark,Straight,Blonde
U2764,Female,33,159,67,Athletic,Fair,Straight,Blonde
U2765,Female,33,159,64,Rectangle,Fair,Wavy,Blonde
U2766,Female,18,165,66,Athletic,Fair,Straight,Black
U2767,Female,18,165,60,Hourglass,Medium,Straight,Blonde
U2768,Female,35,170,53,Rectangle,Dark,Wavy,Blonde
U2769,Female,35,165,49,Rectangle,Medium,Curly,Blonde
U2770,Female,19,154,73,Hourglass,Medium,Straight,Brown
U2771,Female,34,148,48,Pear,Fair,Wavy,Brown
U2772,Female,35,175,59,Pear,Medium,Wavy,Blonde
U2773,Female,30,145,70,Pear,Fair,Wavy,Black
U2774,Female,27,166,58,Pear,Dark,Wavy,Brown
U2775,Female,28,156,63,Hourglass,Fair,Curly,Blonde
U2776,Female,20,165,48,Hourglass,Medium,Straight,Blonde
U2777,Female,24,172,66,Hourglass,Dark,Straight,Black
U2778,Female,26,159,46,Apple,Fair,Straight,Blonde
U2779,Female,30,171,50,Athletic,Fair,Wavy,Brown
U2780,Female,23,147,49,Rectangle,Medium,Curly,Black
U2781,Female,22,162,58,Apple,Fair,Curly,Black
U2782,Female,27,169,69,Hourglass,Fair,Straight,Black
U2783,Female,34,152,47,Apple,Medium,Wavy,Black
U2784,Female,25,146,64,Apple,Medium,Curly,Blonde
U2785,Female,31,153,70,Hourglass,Fair,Straight,Blonde
U2786,Female,31,159,71,Apple,Dark,Straight,Brown
U2787,Female,19,154,65,Rectangle,Fair,Straight,Blonde
U2788,Female,23,174,67,Hourglass,Medium,Curly,Blonde
U2789,Female,30,149,63,Hourglass,Fair,Straight,Brown
U2790,Female,35,170,70,Hourglass,Fair,Straight,Blonde
U2791,Female,22,155,66,Apple,Fair,Wavy,Brown
U2792,Female,34,147,58,Hourglass,Medium,Straight,Blonde
U2793,Female,24,148,52,Apple,Dark,Wavy,Brown
U2794,Female,26,159,54,Athletic,Dark,Straight,Blonde
U2795,Female,27,158,72,Athletic,Medium,Wavy,Blonde
U2796,Female,31,170,64,Hourglass,Dark,Straight,Black
U2797,Female,33,159,68,Rectangle,Medium,Wavy,Blonde
U2798,Female,31,170,67,Rectangle,Dark,Curly,Brown
U2799,Female,22,161,59,Rectangle,Dark,Wavy,Blonde
U2800,Female,28,152,57,Rectangle,Medium,Curly,Brown
U2801,Female,29,170,52,Hourglass,Medium,Straight,Black
U2802,Female,30,174,69,Athletic,Dark,Wavy,Black
U2803,Female,27,169,64,Hourglass,Dark,Straight,Black
U2804,Female,32,152,75,Pear,Dark,Straight,Brown
U2805,Female,29,163,75,Apple,Dark,Wavy,Brown
U2806,Female,29,172,53,Pear,Fair,Straight,Blonde
U2807,Female,33,151,59,Athletic,Fair,Straight,Black
U2808,Female,23,171,45,Athletic,Fair,Straight,Black
U2809,Female,30,146,49,Pear,Medium,Curly,Brown
U2810,Female,25,155,57,Athletic,Fair,Curly,Blonde
U2811,Female,27,153,74,Apple,Fair,Curly,Brown
U2812,Female,24,152,65,Athletic,Medium,Wavy,Black
U2813,Female,29,171,71,Athletic,Fair,Curly,Brown
U2814,Female,29,150,71,Rectangle,Fair,Wavy,Blonde
U2815,Female,33,175,49,Athletic,Fair,Wavy,Brown
U2816,Female,24,167,72,Hourglass,Fair,Wavy,Brown
U2817,Female,33,153,73,Hourglass,Dark,Curly,Blonde
U2818,Female,32,149,63,Apple,Fair,Wavy,Brown
U2819,Female,32,161,71,Hourglass,Medium,Straight,Brown
U2820,Female,32,171,62,Hourglass,Medium,Curly,Black
U2821,Female,18,165,60,Hourglass,Medium,Curly,Blonde
U2822,Female,30,169,53,Rectangle,Dark,Straight,Blonde
U2823,Female,34,156,66,Pear,Medium,Wavy,Black
U2824,Female,30,153,50,Apple,Dark,Curly,Brown
U2825,Female,26,167,49,Hourglass,Dark,Straight,Brown
U2826,Female,23,166,63,Apple,Dark,Curly,Brown
U2827,Female,25,152,46,Rectangle,Dark,Wavy,Blonde
U2828,Female,31,148,60,Rectangle,Medium,Curly,Brown
U2829,Female,28,160,61,Athletic,Dark,Curly,Blonde
U2830,Female,29,166,51,Hourglass,Fair,Wavy,Brown
U2831,Female,28,161,74,Apple,Medium,Straight,Brown
U2832,Female,31,155,61,Pear,Dark,Wavy,Blonde
U2833,Female,32,169,62,Hourglass,Fair,Wavy,Blonde
U2834,Female,29,170,63,Rectangle,Medium,Straight,Black
U2835,Female,18,154,71,Rectangle,Medium,Straight,Brown
U2836,Female,30,161,65,Athletic,Medium,Straight,Brown
U2837,Female,23,156,53,Pear,Medium,Wavy,Blonde
U2838,Female,26,147,58,Hourglass,Fair,Wavy,Black
U2839,Female,35,173,67,Hourglass,Dark,Curly,Brown
U2840,Female,29,170,66,Hourglass,Dark,Straight,Black
U2841,Female,30,157,62,Rectangle,Medium,Straight,Black
U2842,Female,34,150,75,Apple,Medium,Wavy,Black
U2843,Female,34,171,54,Athletic,Medium,Straight,Blonde
U2844,Female,24,148,75,Athletic,Medium,Wavy,Brown
U2845,Female,23,159,56,Hourglass,Fair,Wavy,Black
U2846,Female,20,157,68,Pear,Fair,Curly,Brown
U2847,Female,22,168,70,Apple,Medium,Curly,Black
U2848,Female,25,169,67,Hourglass,Dark,Curly,Brown
U2849,Female,32,166,71,Hourglass,Medium,Straight,Blonde
U2850,Female,21,157,45,Athletic,Fair,Curly,Black
U2851,Female,35,146,65,Rectangle,Dark,Straight,Black
U2852,Female,23,173,55,Apple,Fair,Curly,Black
U2853,Female,28,163,67,Apple,Dark,Curly,Black
U2854,Female,31,163,60,Athletic,Fair,Wavy,Brown
U2855,Female,28,168,63,Apple,Medium,Curly,Black
U2856,Female,35,162,48,Athletic,Dark,Wavy,Brown
U2857,Female,31,174,67,Athletic,Medium,Wavy,Blonde
U2858,Female,31,156,70,Apple,Medium,Curly,Black
U2859,Female,20,173,72,Apple,Fair,Straight,Brown
U2860,Female,21,148,57,Rectangle,Fair,Curly,Black
U2861,Female,33,170,48,Rectangle,Medium,Curly,Blonde
U2862,Female,21,153,58,Rectangle,Medium,Curly,Blonde
U2863,Female,22,169,69,Apple,Fair,Straight,Blonde
U2864,Female,24,164,55,Rectangle,Fair,Curly,Brown
U2865,Female,32,146,71,Hourglass,Medium,Wavy,Black
U2866,Female,29,170,68,Athletic,Fair,Wavy,Brown
U2867,Female,18,168,73,Apple,Medium,Straight,Brown
U2868,Female,21,167,68,Hourglass,Fair,Wavy,Brown
U2869,Female,29,149,56,Hourglass,Fair,Straight,Black
U2870,Female,31,161,71,Rectangle,Dark,Wavy,Brown
U2871,Female,34,164,69,Apple,Medium,Curly,Blonde
U2872,Female,32,161,50,Apple,Dark,Straight,Black
U2873,Female,21,172,75,Hourglass,Medium,Curly,Brown
U2874,Female,24,167,69,Hourglass,Fair,Straight,Brown
U2875,Female,28,151,64,Hourglass,Medium,Wavy,Blonde
U2876,Female,31,155,53,Apple,Fair,Curly,Brown
U2877,Female,20,159,58,Rectangle,Medium,Straight,Blonde
U2878,Female,27,157,64,Athletic,Dark,Wavy,Blonde
U2879,Female,23,167,72,Athletic,Medium,Curly,Black
U2880,Female,27,149,50,Rectangle,Fair,Straight,Blonde
U2881,Female,29,164,49,Hourglass,Fair,Curly,Black
U2882,Female,32,158,55,Apple,Dark,Wavy,Brown
U2883,Female,28,146,53,Apple,Fair,Wavy,Brown
U2884,Female,26,158,45,Athletic,Dark,Wavy,Brown
U2885,Female,31,174,65,Athletic,Fair,Straight,Blonde
U2886,Female,26,156,66,Pear,Dark,Straight,Black
U2887,Female,23,150,65,Hourglass,Dark,Straight,Blonde
U2888,Female,20,172,50,Athletic,Medium,Straight,Blonde
U2889,Female,22,167,70,Apple,Medium,Wavy,Black
U2890,Female,31,157,73,Pear,Medium,Wavy,Blonde
U2891,Female,28,156,59,Pear,Fair,Curly,Black
U2892,Female,32,167,59,Apple,Dark,Curly,Blonde
U2893,Female,26,146,47,Hourglass,Dark,Curly,Black
U2894,Female,35,172,51,Pear,Medium,Wavy,Blonde
U2895,Female,23,158,52,Pear,Fair,Wavy,Blonde
U2896,Female,29,159,73,Pear,Dark,Straight,Blonde
U2897,Female,25,147,63,Rectangle,Dark,Curly,Brown
U2898,Female,31,171,48,Pear,Dark,Curly,Black
U2899,Female,26,156,69,Hourglass,Fair,Straight,Brown
U2900,Female,31,161,45,Pear,Medium,Wavy,Blonde
U2901,Female,25,158,54,Pear,Dark,Wavy,Black
U2902,Female,26,169,48,Athletic,Medium,Curly,Blonde
U2903,Female,30,154,63,Apple,Dark,Straight,Brown
U2904,Female,25,169,57,Pear,Medium,Curly,Black
U2905,Female,18,151,59,Athletic,Fair,Curly,Brown
U2906,Female,18,163,60,Pear,Fair,Straight,Brown
U2907,Female,19,173,60,Athletic,Medium,Curly,Black
U2908,Female,34,155,61,Athletic,Dark,Straight,Black
U2909,Female,21,168,53,Rectangle,Fair,Straight,Blonde
U2910,Female,30,153,63,Rectangle,Fair,Wavy,Brown
U2911,Female,22,165,70,Rectangle,Dark,Curly,Black
U2912,Female,29,157,71,Hourglass,Dark,Wavy,Blonde
U2913,Female,29,167,46,Apple,Dark,Straight,Black
U2914,Female,27,149,72,Rectangle,Medium,Wavy,Black
U2915,Female,29,150,48,Athletic,Fair,Straight,Blonde
U2916,Female,25,172,60,Rectangle,Dark,Wavy,Black
U2917,Female,20,145,49,Apple,Medium,Wavy,Black
U2918,Female,23,164,62,Athletic,Medium,Curly,Brown
U2919,Female,34,146,65,Hourglass,Fair,Curly,Brown
U2920,Female,31,156,51,Hourglass,Fair,Wavy,Brown
U2921,Female,30,148,75,Hourglass,Dark,Straight,Brown
U2922,Female,32,164,47,Athletic,Fair,Wavy,Brown
U2923,Female,29,172,53,Rectangle,Medium,Wavy,Blonde
U2924,Female,23,158,58,Pear,Dark,Curly,Black
U2925,Female,29,163,65,Athletic,Medium,Wavy,Black
U2926,Female,18,172,56,Hourglass,Medium,Straight,Blonde
U2927,Female,29,158,70,Hourglass,Dark,Curly,Blonde
U2928,Female,29,157,52,Athletic,Medium,Straight,Brown
U2929,Female,32,146,55,Athletic,Fair,Curly,Black
U2930,Female,32,175,47,Rectangle,Dark,Curly,Blonde
U2931,Female,21,155,69,Apple,Dark,Wavy,Blonde
U2932,Female,33,160,63,Athletic,Fair,Wavy,Blonde
U2933,Female,20,150,46,Rectangle,Fair,Straight,Blonde
U2934,Female,31,174,53,Apple,Dark,Straight,Blonde
U2935,Female,22,165,55,Apple,Dark,Wavy,Black
U2936,Female,18,165,57,Pear,Medium,Wavy,Brown
U2937,Female,29,171,62,Apple,Dark,Wavy,Black
U2938,Female,28,161,61,Pear,Fair,Wavy,Black
U2939,Female,19,145,71,Athletic,Medium,Wavy,Brown
U2940,Female,33,154,70,Hourglass,Fair,Straight,Brown
U2941,Female,35,149,52,Athletic,Dark,Curly,Black
U2942,Female,26,174,67,Hourglass,Dark,Curly,Brown
U2943,Female,28,159,47,Rectangle,Fair,Curly,Blonde
U2944,Female,26,151,72,Hourglass,Medium,Curly,Brown
U2945,Female,32,149,74,Rectangle,Medium,Wavy,Brown
U2946,Female,20,162,54,Rectangle,Fair,Curly,Brown
U2947,Female,20,155,75,Apple,Fair,Wavy,Blonde
U2948,Female,28,166,61,Apple,Fair,Straight,Black
U2949,Female,34,147,47,Athletic,Fair,Curly,Blonde
U2950,Female,24,149,68,Pear,Medium,Straight,Brown
U2951,Female,26,147,45,Hourglass,Fair,Straight,Blonde
U2952,Female,18,171,72,Hourglass,Fair,Straight,Blonde
U2953,Female,31,166,70,Rectangle,Medium,Straight,Brown
U2954,Female,25,146,57,Pear,Fair,Curly,Black
U2955,Female,25,173,65,Apple,Medium,Wavy,Blonde
U2956,Female,29,159,67,Pear,Fair,Curly,Blonde
U2957,Female,35,152,45,Apple,Medium,Curly,Black
U2958,Female,23,170,71,Rectangle,Medium,Wavy,Black
U2959,Female,32,159,65,Rectangle,Medium,Curly,Blonde
U2960,Female,25,146,63,Hourglass,Dark,Wavy,Black
U2961,Female,29,157,67,Pear,Fair,Wavy,Brown
U2962,Female,31,166,53,Apple,Dark,Curly,Blonde
U2963,Female,20,168,59,Apple,Medium,Curly,Brown
U2964,Female,31,150,62,Pear,Fair,Straight,Black
U2965,Female,34,147,50,Rectangle,Dark,Curly,Blonde
U2966,Female,28,175,55,Pear,Fair,Straight,Brown
U2967,Female,20,148,66,Pear,Dark,Curly,Blonde
U2968,Female,35,174,75,Athletic,Dark,Straight,Brown
U2969,Female,27,162,56,Pear,Dark,Wavy,Black
U2970,Female,22,167,75,Hourglass,Fair,Wavy,Blonde
U2971,Female,35,170,55,Hourglass,Fair,Curly,Blonde
U2972,Female,33,170,53,Rectangle,Dark,Straight,Brown
U2973,Female,26,162,68,Pear,Fair,Wavy,Blonde
U2974,Female,26,162,54,Hourglass,Fair,Straight,Brown
U2975,Female,20,148,54,Athletic,Medium,Wavy,Brown
U2976,Female,19,157,71,Pear,Fair,Straight,Brown
U2977,Female,31,151,53,Apple,Fair,Curly,Blonde
U2978,Female,19,163,73,Rectangle,Dark,Straight,Black
U2979,Female,29,150,46,Rectangle,Dark,Straight,Black
U2980,Female,25,155,71,Pear,Medium,Curly,Brown
U2981,Female,20,175,46,Apple,Fair,Curly,Black
U2982,Female,32,155,50,Pear,Medium,Straight,Brown
U2983,Female,23,156,73,Athletic,Medium,Wavy,Brown
U2984,Female,20,161,45,Athletic,Medium,Wavy,Black
U2985,Female,24,162,75,Rectangle,Fair,Wavy,Black
U2986,Female,22,149,61,Rectangle,Medium,Curly,Black
U2987,Female,23,158,55,Hourglass,Dark,Straight,Brown
U2988,Female,33,157,55,Apple,Fair,Wavy,Black
U2989,Female,34,170,55,Apple,Dark,Curly,Black
U2990,Female,25,170,61,Pear,Fair,Straight,Brown
U2991,Female,35,161,67,Apple,Dark,Wavy,Brown
U2992,Female,25,167,72,Rectangle,Dark,Straight,Blonde
U2993,Female,23,146,72,Pear,Medium,Curly,Brown
U2994,Female,32,153,69,Rectangle,Medium,Straight,Black
U2995,Female,35,147,53,Hourglass,Medium,Wavy,Brown
U2996,Female,27,161,62,Apple,Dark,Curly,Brown
U2997,Female,35,157,57,Pear,Medium,Wavy,Black
U2998,Female,21,150,64,Rectangle,Medium,Wavy,Blonde
U2999,Female,34,151,48,Apple,Fair,Wavy,Brown
U3000,Female,22,148,70,Rectangle,Medium,Straight,Blonde
