product_id,product_name,hair_type,routine_type
9853,Hair Mask G 887,Scalp Issues,Treatment
693,Conditioner F 803,Low Porosity,Wash
4431,Conditioner J 942,Low Porosity,Wash
9620,Serum D 59,Scalp Issues,Treatment
4477,Shampoo M 785,Low Porosity,Wash
3067,Hair Mask K 894,Scalp Issues,Treatment
6574,Serum L 77,High Porosity,Treatment
20,Serum L 650,High Porosity,Treatment
9585,Hair Mask O 198,High Porosity,Treatment
5308,Conditioner B 942,High Porosity,Wash
4672,Hair Mask C 768,Low Porosity,Treatment
8707,Shampoo A 469,Low Porosity,Wash
1992,Hair Mask G 595,Scalp Issues,Treatment
6144,Shampoo A 424,Low Porosity,Wash
8803,Shampoo E 345,High Porosity,Wash
934,Shampoo I 215,High Porosity,Wash
3847,Conditioner J 172,Low Porosity,Wash
2883,Serum H 283,Low Porosity,Treatment
7986,Hair Mask G 531,Scalp Issues,Treatment
2047,Hair Mask G 174,Scalp Issues,Treatment
3972,Hair Mask K 223,Scalp Issues,Treatment
9859,Shampoo M 402,Low Porosity,Wash
3106,Shampoo E 569,High Porosity,Wash
1912,Hair Mask K 316,Scalp Issues,Treatment
4338,Hair Mask O 804,High Porosity,Treatment
1005,Shampoo M 7,Low Porosity,Wash
107,Serum L 478,High Porosity,Treatment
6736,Conditioner N 586,Scalp Issues,Wash
2924,Conditioner F 539,Low Porosity,Wash
8494,Conditioner B 909,High Porosity,Wash
4268,Conditioner B 320,High Porosity,Wash
8107,Shampoo E 897,High Porosity,Wash
9731,Conditioner J 26,Low Porosity,Wash
4840,Conditioner F 217,Low Porosity,Wash
4052,Shampoo E 130,High Porosity,Wash
8873,Shampoo E 922,High Porosity,Wash
1353,Hair Mask G 398,Scalp Issues,Treatment
6731,Hair Mask C 208,Low Porosity,Treatment
559,Shampoo E 175,High Porosity,Wash
2490,Shampoo I 469,High Porosity,Wash
5598,Conditioner B 100,High Porosity,Wash
4457,Hair Mask C 437,Low Porosity,Treatment
7163,Hair Mask C 267,Low Porosity,Treatment
8793,Shampoo E 316,High Porosity,Wash
9822,Serum H 7,Low Porosity,Treatment
5084,Shampoo I 751,High Porosity,Wash
9902,Hair Mask G 807,Scalp Issues,Treatment
6064,Hair Mask K 967,Scalp Issues,Treatment
3802,Hair Mask K 130,Scalp Issues,Treatment
4249,Hair Mask C 255,Low Porosity,Treatment
3180,Conditioner J 130,Low Porosity,Wash
9327,Conditioner B 317,High Porosity,Wash
7398,Hair Mask O 369,High Porosity,Treatment
2070,Shampoo M 380,Low Porosity,Wash
3918,Shampoo M 861,Low Porosity,Wash
4659,Hair Mask C 285,Low Porosity,Treatment
3796,Shampoo A 959,Low Porosity,Wash
9058,Hair Mask O 427,High Porosity,Treatment
5149,Hair Mask K 606,Scalp Issues,Treatment
7735,Conditioner N 379,Scalp Issues,Wash
8848,Conditioner F 474,Low Porosity,Wash
2375,Hair Mask O 759,High Porosity,Treatment
9268,Shampoo E 341,High Porosity,Wash
6972,Conditioner B 468,High Porosity,Wash
2575,Shampoo I 612,High Porosity,Wash
3646,Hair Mask G 478,Scalp Issues,Treatment
3967,Shampoo E 101,High Porosity,Wash
8759,Serum L 876,High Porosity,Treatment
5811,Hair Mask K 994,Scalp Issues,Treatment
2289,Shampoo E 641,High Porosity,Wash
4781,Serum D 69,Scalp Issues,Treatment
2982,Shampoo I 340,High Porosity,Wash
5750,Serum L 214,High Porosity,Treatment
496,Shampoo E 285,High Porosity,Wash
7171,Shampoo I 262,High Porosity,Wash
2366,Shampoo A 322,Low Porosity,Wash
5589,Serum D 266,Scalp Issues,Treatment
8019,Conditioner F 948,Low Porosity,Wash
9809,Conditioner B 9,High Porosity,Wash
8947,Serum H 879,Low Porosity,Treatment
832,Shampoo M 188,Low Porosity,Wash
8504,Serum L 734,High Porosity,Treatment
9344,Conditioner J 443,Low Porosity,Wash
6165,Conditioner J 617,Low Porosity,Wash
6768,Conditioner J 767,Low Porosity,Wash
9389,Shampoo I 639,High Porosity,Wash
9225,Conditioner J 478,Low Porosity,Wash
2861,Hair Mask K 12,Scalp Issues,Treatment
8393,Hair Mask O 198,High Porosity,Treatment
2677,Serum L 759,High Porosity,Treatment
2169,Conditioner J 663,Low Porosity,Wash
7367,Hair Mask K 115,Scalp Issues,Treatment
3015,Shampoo I 218,High Porosity,Wash
194,Shampoo I 906,High Porosity,Wash
9478,Shampoo A 611,Low Porosity,Wash
9,Conditioner B 787,High Porosity,Wash
6449,Hair Mask G 745,Scalp Issues,Treatment
7107,Shampoo M 324,Low Porosity,Wash
4668,Conditioner F 93,Low Porosity,Wash
1880,Serum L 861,,Treatment
4419,Serum H 827,Low Porosity,Treatment
1469,Conditioner J 923,Low Porosity,Wash
4673,Conditioner N 748,Scalp Issues,Wash
5139,Serum H 468,Low Porosity,Treatment
9796,Hair Mask O 210,High Porosity,Treatment
4092,Shampoo E 477,High Porosity,Wash
8053,Conditioner F 205,Low Porosity,Wash
3761,Conditioner F 343,Low Porosity,Wash
162,Conditioner J 699,Low Porosity,Wash
1997,Hair Mask C 269,Low Porosity,Treatment
9792,Shampoo I 249,High Porosity,Wash
3279,Hair Mask O 772,High Porosity,Treatment
883,Serum D 307,Scalp Issues,Treatment
3444,Shampoo M 772,Low Porosity,Wash
6029,Serum D 329,Scalp Issues,Treatment
2596,Shampoo I 988,High Porosity,Wash
9376,Serum L 208,High Porosity,Treatment
9344,Conditioner N 493,Scalp Issues,Wash
4190,Hair Mask G 51,Scalp Issues,Treatment
8256,Hair Mask O 11,High Porosity,Treatment
760,Hair Mask O 914,High Porosity,Treatment
1416,Conditioner F 382,Low Porosity,Wash
1633,Serum H 825,Low Porosity,Treatment
4693,Serum D 201,Scalp Issues,Treatment
50,Shampoo A 777,Low Porosity,Wash
4886,Conditioner F 591,Low Porosity,Wash
5829,Serum H 344,Low Porosity,Treatment
3149,Serum H 379,Low Porosity,Treatment
1595,Shampoo M 531,Low Porosity,Wash
8740,Shampoo I 874,High Porosity,Wash
2156,Conditioner J 680,Low Porosity,Wash
4088,Serum L 539,High Porosity,Treatment
6884,Conditioner F 36,Low Porosity,Wash
5622,Shampoo E 185,High Porosity,Wash
361,Hair Mask O 848,High Porosity,Treatment
4352,Shampoo A 182,Low Porosity,Wash
5286,Shampoo A 301,Low Porosity,Wash
2046,Conditioner B 222,High Porosity,Wash
6952,Conditioner N 99,Scalp Issues,Wash
3373,Serum H 737,Low Porosity,Treatment
5278,Shampoo E 414,High Porosity,Wash
2195,Conditioner B 307,High Porosity,Wash
4094,Shampoo M 226,Low Porosity,Wash
9133,Hair Mask O 259,High Porosity,Treatment
5211,Conditioner J 403,Low Porosity,Wash
7741,Shampoo E 467,High Porosity,Wash
7226,Shampoo I 542,High Porosity,Wash
7849,Shampoo A 295,Low Porosity,Wash
6468,Hair Mask K 387,Scalp Issues,Treatment
6082,Serum D 201,Scalp Issues,Treatment
2461,Serum H 838,Low Porosity,Treatment
7053,Hair Mask G 673,Scalp Issues,Treatment
9610,Hair Mask G 765,Scalp Issues,Treatment
6791,Serum H 312,Low Porosity,Treatment
4328,Shampoo I 139,High Porosity,Wash
907,Shampoo I 134,High Porosity,Wash
8358,Shampoo I 389,High Porosity,Wash
8113,Hair Mask G 765,Scalp Issues,Treatment
3324,Shampoo M 189,Low Porosity,Wash
72,Conditioner N 812,Scalp Issues,Wash
2534,Shampoo A 532,Low Porosity,Wash
544,Shampoo A 707,Low Porosity,Wash
7165,Hair Mask C 922,Low Porosity,Treatment
1195,Conditioner N 558,Scalp Issues,Wash
4626,Shampoo I 508,High Porosity,Wash
1185,Serum D 572,Scalp Issues,Treatment
1233,Hair Mask G 49,Scalp Issues,Treatment
2352,Conditioner F 420,Low Porosity,Wash
933,Shampoo E 475,High Porosity,Wash
2388,Serum D 850,Scalp Issues,Treatment
9428,Serum H 706,Low Porosity,Treatment
4976,Shampoo A 302,Low Porosity,Wash
2073,Serum L 888,High Porosity,Treatment
5653,Shampoo M 656,Low Porosity,Wash
227,Conditioner F 277,Low Porosity,Wash
6026,Conditioner N 917,Scalp Issues,Wash
4102,Hair Mask K 825,Scalp Issues,Treatment
3925,Hair Mask C 408,Low Porosity,Treatment
3117,Hair Mask G 74,Scalp Issues,Treatment
6666,Serum H 856,Low Porosity,Treatment
461,Shampoo A 621,Low Porosity,Wash
4725,Hair Mask G 562,Scalp Issues,Treatment
369,Shampoo I 477,High Porosity,Wash
5181,Shampoo M 970,Low Porosity,Wash
9257,Conditioner B 381,High Porosity,Wash
2758,Conditioner N 274,Scalp Issues,Wash
360,Hair Mask C 748,Low Porosity,Treatment
4422,Conditioner J 460,Low Porosity,Wash
8577,Conditioner B 231,High Porosity,Wash
4371,Shampoo I 813,High Porosity,Wash
3283,Serum H 830,Low Porosity,Treatment
7463,Conditioner J 875,Low Porosity,Wash
6227,Shampoo I 208,High Porosity,Wash
4355,Serum D 109,Scalp Issues,Treatment
9664,Conditioner B 735,High Porosity,Wash
4398,Shampoo A 555,Low Porosity,Wash
6034,Hair Mask O 481,High Porosity,Treatment
5678,Conditioner F 250,Low Porosity,Wash
1747,Conditioner J 238,Low Porosity,Wash
7834,Conditioner N 440,Scalp Issues,Wash
2868,Shampoo M 132,Low Porosity,Wash
9047,Conditioner F 137,Low Porosity,Wash
9055,Hair Mask C 712,Low Porosity,Treatment
3619,Shampoo I 381,High Porosity,Wash
2583,Hair Mask C 671,Low Porosity,Treatment
2258,Shampoo E 227,High Porosity,Wash
8702,Shampoo A 350,Low Porosity,Wash
3606,Shampoo E 263,High Porosity,Wash
2932,Shampoo A 447,Low Porosity,Wash
7407,Shampoo E 718,High Porosity,Wash
1470,Conditioner F 362,Low Porosity,Wash
8703,Serum L 706,High Porosity,Treatment
8666,Conditioner J 571,Low Porosity,Wash
8527,Hair Mask G 324,Scalp Issues,Treatment
6134,Shampoo E 426,High Porosity,Wash
6759,Shampoo I 416,High Porosity,Wash
3906,Conditioner J 636,Low Porosity,Wash
7121,Serum L 733,High Porosity,Treatment
6955,Shampoo M 785,Low Porosity,Wash
9720,Shampoo E 462,High Porosity,Wash
7917,Hair Mask O 182,High Porosity,Treatment
6211,Conditioner J 461,Low Porosity,Wash
4866,Serum L 177,High Porosity,Treatment
5061,Conditioner B 134,High Porosity,Wash
4522,Hair Mask G 577,Scalp Issues,Treatment
2863,Conditioner B 573,High Porosity,Wash
1560,Conditioner N 811,Scalp Issues,Wash
6004,Conditioner N 26,Scalp Issues,Wash
9430,Hair Mask K 135,Scalp Issues,Treatment
391,Serum D 86,Scalp Issues,Treatment
5013,Serum H 233,Low Porosity,Treatment
1213,Serum D 969,Scalp Issues,Treatment
2369,Hair Mask K 782,Scalp Issues,Treatment
1207,Shampoo E 252,High Porosity,Wash
4239,Hair Mask O 280,High Porosity,Treatment
2991,Hair Mask K 326,Scalp Issues,Treatment
5433,Hair Mask G 910,Scalp Issues,Treatment
4020,Conditioner N 571,Scalp Issues,Wash
7672,Conditioner N 831,Scalp Issues,Wash
8794,Conditioner F 635,Low Porosity,Wash
7003,Conditioner N 972,Scalp Issues,Wash
7473,Hair Mask C 32,Low Porosity,Treatment
4521,Serum D 577,Scalp Issues,Treatment
3838,Hair Mask G 175,Scalp Issues,Treatment
9748,Hair Mask O 374,High Porosity,Treatment
8628,Serum D 516,Scalp Issues,Treatment
5559,Serum L 57,High Porosity,Treatment
3244,Conditioner J 844,Low Porosity,Wash
1983,Shampoo M 315,Low Porosity,Wash
8718,Shampoo I 684,,Wash
6261,Hair Mask G 648,Scalp Issues,Treatment
6794,Hair Mask C 576,Low Porosity,Treatment
9072,Shampoo M 183,Low Porosity,Wash
9142,Hair Mask G 697,Scalp Issues,Treatment
6506,Hair Mask C 91,Low Porosity,Treatment
6185,Serum D 815,Scalp Issues,Treatment
1088,Conditioner N 647,Scalp Issues,Wash
3284,Shampoo A 962,Low Porosity,Wash
3117,Hair Mask C 523,Low Porosity,Treatment
7851,Hair Mask K 961,Scalp Issues,Treatment
757,Serum H 250,Low Porosity,Treatment
4994,Conditioner N 449,Scalp Issues,Wash
7210,Conditioner B 91,High Porosity,Wash
4473,Serum D 883,Scalp Issues,Treatment
7479,Serum L 837,High Porosity,Treatment
5322,Hair Mask K 683,Scalp Issues,Treatment
7996,Serum D 747,Scalp Issues,Treatment
547,Shampoo A 224,Low Porosity,Wash
1269,Serum D 742,Scalp Issues,Treatment
6341,Shampoo E 322,High Porosity,Wash
894,Serum D 894,Scalp Issues,Treatment
4430,Serum D 861,Scalp Issues,Treatment
6351,Conditioner B 30,High Porosity,Wash
858,Serum L 51,High Porosity,Treatment
7089,Serum D 268,Scalp Issues,Treatment
8031,Serum D 694,Scalp Issues,Treatment
2618,Serum H 311,Low Porosity,Treatment
9057,Conditioner B 376,High Porosity,Wash
88,Conditioner B 115,High Porosity,Wash
9213,Conditioner B 230,High Porosity,Wash
8970,Conditioner N 897,Scalp Issues,Wash
7904,Shampoo I 807,High Porosity,Wash
8081,Hair Mask K 939,Scalp Issues,Treatment
263,Conditioner B 160,High Porosity,Wash
4976,Serum H 175,Low Porosity,Treatment
6548,Shampoo E 597,High Porosity,Wash
2986,Conditioner F 467,Low Porosity,Wash
9943,Hair Mask K 821,Scalp Issues,Treatment
7537,Hair Mask G 452,Scalp Issues,Treatment
3929,Conditioner J 534,Low Porosity,Wash
9833,Shampoo E 431,High Porosity,Wash
4702,Serum H 942,Low Porosity,Treatment
3377,Serum D 829,Scalp Issues,Treatment
288,Conditioner N 333,Scalp Issues,Wash
5091,Shampoo I 229,High Porosity,Wash
6152,Hair Mask G 411,Scalp Issues,Treatment
8086,Serum D 419,Scalp Issues,Treatment
932,Shampoo I 415,High Porosity,Wash
1318,Shampoo E 718,High Porosity,Wash
80,Shampoo I 174,High Porosity,Wash
908,Conditioner N 353,Scalp Issues,Wash
2038,Hair Mask G 842,Scalp Issues,Treatment
9891,Hair Mask G 885,Scalp Issues,Treatment
4710,Serum H 648,Low Porosity,Treatment
3066,Conditioner N 329,Scalp Issues,Wash
888,Hair Mask K 148,Scalp Issues,Treatment
5043,Hair Mask G 732,Scalp Issues,Treatment
2967,Hair Mask K 255,Scalp Issues,Treatment
4408,Shampoo M 801,Low Porosity,Wash
6588,Hair Mask G 479,Scalp Issues,Treatment
959,Shampoo A 705,Low Porosity,Wash
854,Shampoo A 819,Low Porosity,Wash
7877,Shampoo M 844,Low Porosity,Wash
7839,Hair Mask C 713,Low Porosity,Treatment
6466,Conditioner J 544,Low Porosity,Wash
9701,Serum H 161,Low Porosity,Treatment
1230,Conditioner N 839,Scalp Issues,Wash
691,Serum D 920,Scalp Issues,Treatment
1696,Conditioner J 614,Low Porosity,Wash
1286,Hair Mask C 724,Low Porosity,Treatment
5233,Hair Mask C 702,Low Porosity,Treatment
4010,Shampoo I 367,High Porosity,Wash
995,Hair Mask K 742,Scalp Issues,Treatment
247,Conditioner J 75,Low Porosity,Wash
2805,Hair Mask G 404,Scalp Issues,Treatment
5761,Shampoo A 206,Low Porosity,Wash
1709,Conditioner J 931,Low Porosity,Wash
7159,Shampoo M 9,Low Porosity,Wash
6203,Shampoo I 519,High Porosity,Wash
9451,Conditioner F 807,Low Porosity,Wash
6096,Shampoo E 113,High Porosity,Wash
1669,Serum H 611,Low Porosity,Treatment
2930,Conditioner N 11,Scalp Issues,Wash
743,Shampoo E 242,,Wash
2399,Conditioner J 495,Low Porosity,Wash
6378,Conditioner J 343,Low Porosity,Wash
1693,Conditioner B 278,High Porosity,Wash
9874,Hair Mask G 951,Scalp Issues,Treatment
781,Shampoo I 498,High Porosity,Wash
8767,Serum L 570,High Porosity,Treatment
2441,Hair Mask C 438,Low Porosity,Treatment
1839,Serum D 253,Scalp Issues,Treatment
9876,Conditioner J 472,Low Porosity,Wash
9920,Shampoo E 469,High Porosity,Wash
1365,Hair Mask G 383,Scalp Issues,Treatment
3371,Serum H 982,Low Porosity,Treatment
3309,Hair Mask K 346,Scalp Issues,Treatment
1819,Shampoo M 264,Low Porosity,Wash
2147,Serum H 205,Low Porosity,Treatment
9552,Shampoo M 533,Low Porosity,Wash
1789,Serum H 412,Low Porosity,Treatment
2513,Shampoo E 804,High Porosity,Wash
7922,Serum L 314,High Porosity,Treatment
3560,Shampoo M 347,Low Porosity,Wash
8843,Hair Mask O 845,High Porosity,Treatment
6268,Hair Mask K 771,Scalp Issues,Treatment
1121,Shampoo I 262,High Porosity,Wash
9772,Hair Mask C 438,Low Porosity,Treatment
4234,Hair Mask K 62,Scalp Issues,Treatment
7927,Shampoo I 14,High Porosity,Wash
6478,Shampoo A 914,Low Porosity,Wash
5865,Conditioner N 873,Scalp Issues,Wash
1700,Hair Mask C 483,Low Porosity,Treatment
2974,Hair Mask O 588,High Porosity,Treatment
3300,Shampoo I 360,High Porosity,Wash
7062,Shampoo A 828,Low Porosity,Wash
5676,Shampoo I 209,High Porosity,Wash
3182,Serum H 368,Low Porosity,Treatment
2547,Conditioner J 871,Low Porosity,Wash
6088,Serum D 25,Scalp Issues,Treatment
2835,Serum H 334,Low Porosity,Treatment
8358,Shampoo M 633,Low Porosity,Wash
8601,Conditioner F 134,Low Porosity,Wash
1135,Serum L 518,High Porosity,Treatment
2927,Hair Mask K 572,Scalp Issues,Treatment
8145,Conditioner B 725,High Porosity,Wash
601,Hair Mask K 372,Scalp Issues,Treatment
4449,Shampoo A 494,Low Porosity,Wash
9795,Shampoo M 322,Low Porosity,Wash
1469,Conditioner B 525,High Porosity,Wash
7249,Serum L 572,High Porosity,Treatment
5488,Serum D 33,Scalp Issues,Treatment
1198,Serum L 553,High Porosity,Treatment
9354,Conditioner N 596,Scalp Issues,Wash
8967,Hair Mask C 576,Low Porosity,Treatment
7899,Serum D 124,Scalp Issues,Treatment
9834,Hair Mask O 328,High Porosity,Treatment
1295,Shampoo E 570,High Porosity,Wash
8484,Conditioner N 751,Scalp Issues,Wash
8588,Shampoo E 48,High Porosity,Wash
4132,Serum L 47,High Porosity,Treatment
4595,Hair Mask G 26,Scalp Issues,Treatment
8476,Conditioner F 893,Low Porosity,Wash
283,Conditioner B 285,High Porosity,Wash
4981,Conditioner J 50,Low Porosity,Wash
9933,Shampoo I 80,High Porosity,Wash
4456,Hair Mask O 486,High Porosity,Treatment
5264,Conditioner N 552,Scalp Issues,Wash
1256,Serum L 391,High Porosity,Treatment
1632,Hair Mask O 743,High Porosity,Treatment
1728,Shampoo M 631,Low Porosity,Wash
3891,Conditioner N 653,Scalp Issues,Wash
532,Conditioner B 129,High Porosity,Wash
4333,Hair Mask C 247,Low Porosity,Treatment
4268,Shampoo E 512,High Porosity,Wash
2271,Hair Mask G 175,Scalp Issues,Treatment
99,Conditioner N 610,Scalp Issues,Wash
6691,Hair Mask G 600,Scalp Issues,Treatment
3458,Shampoo I 291,High Porosity,Wash
7551,Serum L 19,High Porosity,Treatment
2016,Hair Mask O 233,High Porosity,Treatment
4230,Serum L 426,High Porosity,Treatment
2932,Conditioner N 571,Scalp Issues,Wash
5718,Conditioner F 742,Low Porosity,Wash
6672,Hair Mask C 256,Low Porosity,Treatment
3951,Shampoo I 420,High Porosity,Wash
1238,Conditioner N 210,Scalp Issues,Wash
5527,Shampoo A 375,Low Porosity,Wash
9642,Hair Mask C 763,Low Porosity,Treatment
1323,Serum L 234,High Porosity,Treatment
4696,Conditioner B 331,High Porosity,Wash
6090,Shampoo I 685,High Porosity,Wash
5761,Serum D 884,Scalp Issues,Treatment
7761,Conditioner F 409,Low Porosity,Wash
5161,Hair Mask G 663,Scalp Issues,Treatment
1174,Shampoo I 137,High Porosity,Wash
6186,Shampoo I 915,High Porosity,Wash
5972,Serum L 792,High Porosity,Treatment
9302,Hair Mask O 768,High Porosity,Treatment
2645,Conditioner B 950,High Porosity,Wash
3366,Serum L 127,High Porosity,Treatment
4557,Shampoo M 958,Low Porosity,Wash
4027,Conditioner F 983,Low Porosity,Wash
9443,Hair Mask G 354,Scalp Issues,Treatment
5179,Hair Mask C 982,Low Porosity,Treatment
492,Hair Mask K 565,Scalp Issues,Treatment
8504,Serum H 666,Low Porosity,Treatment
4335,Hair Mask C 399,Low Porosity,Treatment
6512,Shampoo A 198,Low Porosity,Wash
4319,Shampoo I 787,High Porosity,Wash
6924,Conditioner N 782,Scalp Issues,Wash
6205,Conditioner B 612,High Porosity,Wash
8716,Conditioner J 954,Low Porosity,Wash
6984,Shampoo I 501,High Porosity,Wash
670,Shampoo A 529,Low Porosity,Wash
6057,Conditioner F 61,Low Porosity,Wash
8967,Shampoo I 999,High Porosity,Wash
9069,Hair Mask G 498,Scalp Issues,Treatment
44,Serum H 201,Low Porosity,Treatment
1779,Conditioner N 279,Scalp Issues,Wash
3376,Shampoo E 844,High Porosity,Wash
8310,Serum L 697,High Porosity,Treatment
2177,Shampoo M 301,Low Porosity,Wash
9413,Shampoo E 521,High Porosity,Wash
444,Conditioner B 599,High Porosity,Wash
1641,Shampoo A 323,Low Porosity,Wash
5443,Shampoo I 578,High Porosity,Wash
8569,Hair Mask O 513,High Porosity,Treatment
7794,Hair Mask C 856,Low Porosity,Treatment
8662,Hair Mask G 918,Scalp Issues,Treatment
7477,Conditioner J 718,Low Porosity,Wash
4141,Conditioner F 443,Low Porosity,Wash
1593,Serum L 389,High Porosity,Treatment
7808,Hair Mask C 398,Low Porosity,Treatment
455,Shampoo A 854,Low Porosity,Wash
2361,Hair Mask K 791,Scalp Issues,Treatment
4106,Conditioner J 909,Low Porosity,Wash
492,Conditioner J 280,Low Porosity,Wash
6992,Conditioner B 789,High Porosity,Wash
2308,Hair Mask C 370,Low Porosity,Treatment
6163,Serum D 441,Scalp Issues,Treatment
232,Hair Mask K 112,Scalp Issues,Treatment
8539,Shampoo A 321,Low Porosity,Wash
2325,Conditioner N 78,Scalp Issues,Wash
9606,Hair Mask G 118,Scalp Issues,Treatment
2745,Conditioner N 281,Scalp Issues,Wash
3445,Conditioner J 397,Low Porosity,Wash
6227,Conditioner B 20,High Porosity,Wash
227,Conditioner B 29,High Porosity,Wash
2560,Shampoo E 680,High Porosity,Wash
9599,Shampoo E 52,High Porosity,Wash
4393,Conditioner F 656,Low Porosity,Wash
8783,Hair Mask O 829,High Porosity,Treatment
2055,Hair Mask O 372,High Porosity,Treatment
1651,Hair Mask O 36,High Porosity,Treatment
9313,Serum L 223,High Porosity,Treatment
5884,Hair Mask G 190,Scalp Issues,Treatment
6026,Shampoo I 760,High Porosity,Wash
4682,Shampoo I 513,High Porosity,Wash
7445,Hair Mask O 840,High Porosity,Treatment
5736,Conditioner B 398,High Porosity,Wash
3081,Hair Mask K 443,Scalp Issues,Treatment
6240,Shampoo M 450,Low Porosity,Wash
7819,Conditioner N 971,Scalp Issues,Wash
7856,Conditioner J 945,Low Porosity,Wash
8352,Serum L 328,High Porosity,Treatment
3443,Shampoo I 690,High Porosity,Wash
1638,Shampoo E 95,High Porosity,Wash
5935,Shampoo I 73,High Porosity,Wash
9693,Conditioner J 128,Low Porosity,Wash
7247,Hair Mask G 804,Scalp Issues,Treatment
2845,Conditioner N 422,Scalp Issues,Wash
2070,Hair Mask K 577,Scalp Issues,Treatment
1987,Serum L 183,High Porosity,Treatment
5327,Shampoo E 586,High Porosity,Wash
7670,Shampoo I 538,High Porosity,Wash
9836,Conditioner F 909,Low Porosity,Wash
7696,Shampoo M 17,Low Porosity,Wash
1879,Shampoo A 658,Low Porosity,Wash
6210,Conditioner B 605,High Porosity,Wash
9382,Serum H 568,Low Porosity,Treatment
7234,Conditioner B 796,High Porosity,Wash
1705,Serum L 701,High Porosity,Treatment
8772,Conditioner J 594,Low Porosity,Wash
2146,Serum H 45,Low Porosity,Treatment
3702,Hair Mask K 776,Scalp Issues,Treatment
9883,Conditioner N 152,Scalp Issues,Wash
3938,Hair Mask G 511,Scalp Issues,Treatment
2952,Conditioner N 975,Scalp Issues,Wash
8570,Hair Mask C 491,Low Porosity,Treatment
7219,Conditioner N 355,Scalp Issues,Wash
2464,Conditioner J 478,Low Porosity,Wash
6224,Hair Mask C 827,Low Porosity,Treatment
4976,Hair Mask G 380,Scalp Issues,Treatment
5420,Conditioner J 363,Low Porosity,Wash
9941,Hair Mask G 729,Scalp Issues,Treatment
6192,Hair Mask G 19,Scalp Issues,Treatment
7684,Serum H 627,Low Porosity,Treatment
559,Hair Mask O 118,High Porosity,Treatment
6157,Conditioner B 939,High Porosity,Wash
9097,Conditioner B 341,High Porosity,Wash
1049,Serum H 420,Low Porosity,Treatment
5289,Conditioner B 759,High Porosity,Wash
9343,Shampoo A 700,Low Porosity,Wash
9606,Shampoo A 546,Low Porosity,Wash
4131,Shampoo A 127,Low Porosity,Wash
2777,Conditioner B 401,High Porosity,Wash
8875,Hair Mask G 43,Scalp Issues,Treatment
2969,Hair Mask O 736,High Porosity,Treatment
2289,Conditioner B 55,High Porosity,Wash
7743,Shampoo A 446,Low Porosity,Wash
1822,Conditioner J 872,Low Porosity,Wash
3040,Hair Mask K 549,Scalp Issues,Treatment
7536,Serum L 793,High Porosity,Treatment
800,Hair Mask O 80,High Porosity,Treatment
1269,Conditioner J 286,Low Porosity,Wash
7688,Hair Mask G 698,Scalp Issues,Treatment
8388,Conditioner N 819,Scalp Issues,Wash
3960,Shampoo A 667,Low Porosity,Wash
7067,Shampoo A 707,Low Porosity,Wash
6935,Hair Mask C 561,Low Porosity,Treatment
4644,Conditioner B 635,High Porosity,Wash
3363,Conditioner B 853,High Porosity,Wash
5414,Hair Mask C 785,Low Porosity,Treatment
1246,Serum L 960,High Porosity,Treatment
6439,Serum L 730,High Porosity,Treatment
167,Conditioner N 854,Scalp Issues,Wash
6490,Serum L 527,High Porosity,Treatment
7194,Conditioner F 101,Low Porosity,Wash
8390,Serum D 364,Scalp Issues,Treatment
2577,Conditioner J 527,Low Porosity,Wash
9141,Serum D 122,Scalp Issues,Treatment
2267,Serum H 847,Low Porosity,Treatment
5691,Serum D 219,Scalp Issues,Treatment
4456,Hair Mask O 982,High Porosity,Treatment
8593,Serum D 465,Scalp Issues,Treatment
2060,Conditioner J 663,Low Porosity,Wash
2797,Hair Mask G 853,Scalp Issues,Treatment
8009,Hair Mask O 154,High Porosity,Treatment
4652,Shampoo E 49,High Porosity,Wash
89,Shampoo I 340,High Porosity,Wash
4797,Serum H 891,Low Porosity,Treatment
7198,Conditioner B 337,High Porosity,Wash
9430,Serum L 659,High Porosity,Treatment
3991,Hair Mask O 677,High Porosity,Treatment
9845,Shampoo E 791,High Porosity,Wash
7718,Hair Mask K 516,Scalp Issues,Treatment
4559,Serum H 30,Low Porosity,Treatment
4608,Conditioner J 339,Low Porosity,Wash
7217,Hair Mask K 598,Scalp Issues,Treatment
2377,Serum H 611,Low Porosity,Treatment
348,Conditioner B 596,High Porosity,Wash
3249,Shampoo I 132,High Porosity,Wash
2730,Serum L 278,High Porosity,Treatment
1845,Shampoo I 243,High Porosity,Wash
9401,Hair Mask G 795,Scalp Issues,Treatment
9699,Shampoo I 499,High Porosity,Wash
6514,Conditioner B 728,High Porosity,Wash
6936,Hair Mask K 852,Scalp Issues,Treatment
1913,Hair Mask O 204,High Porosity,Treatment
1082,Serum D 199,Scalp Issues,Treatment
3839,Serum H 432,Low Porosity,Treatment
6732,Conditioner B 543,High Porosity,Wash
8150,Shampoo E 758,High Porosity,Wash
5875,Conditioner B 238,High Porosity,Wash
1534,Serum D 510,Scalp Issues,Treatment
6273,Hair Mask C 703,Low Porosity,Treatment
4824,Conditioner F 232,Low Porosity,Wash
6354,Shampoo I 450,High Porosity,Wash
2363,Shampoo E 68,High Porosity,Wash
5728,Conditioner B 259,High Porosity,Wash
2730,Hair Mask O 964,High Porosity,Treatment
1867,Hair Mask O 189,High Porosity,Treatment
3440,Serum D 279,Scalp Issues,Treatment
9661,Conditioner B 394,High Porosity,Wash
